Housing_Id,Housing_type,City,Zip,H_State,Listed_on,Year_built
591,MultiFamily,Los Angeles,90037,CA,2019-08-21,1907
592,SingleFamily,Los Angeles,90034,CA,2019-11-22,1939
594,Condo,San Francisco,94109,CA,2013-07-25,1927
595,SingleFamily,Redwood City,94062,CA,2012-08-25,1996
596,SingleFamily,Los Angeles,90002,CA,2019-09-08,1958
598,Condo,Los Angeles,90067,CA,2019-11-15,1964
600,Condo,West Hollywood,90069,CA,2019-11-20,2009
601,SingleFamily,Los Angeles,90031,CA,2019-08-19,2010
602,Condo,Los Angeles,90025,CA,2019-11-22,1982
604,MultiFamily,San Jose,95126,CA,2019-11-15,2008
605,Single Family,French Gulch,96033,CA,2019-08-12,1852
606,MobileManufactured,Santa Cruz,95062,CA,2013-09-15,2006
607,SingleFamily,Compton,90222,CA,2018-12-01,1957
608,SingleFamily,Nogales,85621,AZ,2018-10-22,1984
609,Townhouse,Los Angeles,90067,CA,2019-11-07,1980
610,SingleFamily,Millbrae,94030,CA,2019-12-06,1967
611,SingleFamily,Santa Cruz,95062,CA,2019-11-12,1978
612,Mid-Rise (4-8),San Francisco,94109,CA,2017-09-08,1927
613,SingleFamily,Los Angeles,90031,CA,2019-09-26,1890
616,Condo,San Francisco,94123,CA,2019-09-13,1964
617,SingleFamily,Los Angeles,90026,CA,2019-12-05,1910
618,SingleFamily,Compton,90220,CA,2019-10-12,1923
619,SingleFamily,Los Angeles,90026,CA,2020-01-07,1911
620,SingleFamily,San Jose,95112,CA,2019-11-08,1901
621,SingleFamily,Nogales,85621,AZ,2019-08-05,1971
622,SingleFamily,Los Angeles,90066,CA,2020-01-09,1928
623,Condo,San Jose,95110,CA,2019-10-17,2008
624,SingleFamily,Los Angeles,90043,CA,2019-11-26,1949
626,Condo,Playa Vista,90094,CA,2019-10-31,2014
628,Condo,Redwood City,94061,CA,2019-09-23,1970
629,SingleFamily,Half Moon Bay,94019,CA,2019-06-19,1930
630,Condo,San Francisco,94115,CA,2019-12-01,1984
632,SingleFamily,Compton,90221,CA,2019-11-21,1949
633,SingleFamily,San Jose,95130,CA,2019-09-22,1952
634,Condo,San Bruno,94066,CA,2019-12-06,1972
635,SingleFamily,San Jose,95121,CA,2019-11-30,1979
636,Condo,Playa Vista,90094,CA,2019-12-05,2014
638,Condo,Los Angeles,90004,CA,2019-09-11,1960
639,Condo,San Francisco,94114,CA,2019-08-26,2013
641,Townhouse,Los Angeles,90045,CA,2019-10-03,2007
642,Townhouse,San Mateo,94403,CA,2019-11-21,2000
643,Condo,San Francisco,94158,CA,2019-11-23,2016
646,SingleFamily,San Jose,95148,CA,2020-01-03,1972
648,Condo,Los Angeles,90024,CA,2017-09-29,2009
651,Condo,San Mateo,94401,CA,2019-09-27,1980
653,MultiFamily,Los Angeles,90037,CA,2019-03-05,1947
654,Condo,Mountain View,94041,CA,2011-09-29,1996
655,SingleFamily,Beverly Hills,90210,CA,2019-10-10,1956
657,Condo,Mountain View,94040,CA,2019-10-03,1962
658,Townhouse,San Francisco,94110,CA,2019-08-22,1998
659,SingleFamily,Santa Cruz,95062,CA,2019-09-17,2011
660,Condo,San Francisco,94107,CA,2019-09-06,1996
662,SingleFamily,San Jose,95128,CA,2019-10-25,1997
663,SingleFamily,San Jose,95110,CA,2019-12-12,1946
664,SingleFamily,Los Angeles,90026,CA,2019-08-12,1905
665,SingleFamily,Culver City,90230,CA,2019-11-12,1953
666,SingleFamily,Sunnyvale,94085,CA,2019-12-05,2000
667,SingleFamily,Los Angeles,90068,CA,2019-10-30,1978
668,SingleFamily,San Francisco,94127,CA,2019-12-12,1949
669,SingleFamily,Compton,90222,CA,2019-12-19,1942
670,SingleFamily,San Francisco,94121,CA,2019-11-29,1939
672,MobileManufactured,Sunnyvale,94089,CA,2019-09-17,2018
673,Condo,San Francisco,94109,CA,2019-09-20,1927
674,SingleFamily,Bridgeport,93517,CA,2019-11-25,1973
676,SingleFamily,Menlo Park,94025,CA,2019-11-18,1990
678,SingleFamily,San Jose,95122,CA,2019-11-15,1960
679,SingleFamily,San Jose,95112,CA,2019-11-21,1946
684,SingleFamily,Westport,95488,CA,2019-05-27,1902
685,SingleFamily,Firebaugh,93622,CA,2019-12-02,1989
686,SingleFamily,Campbell,95008,CA,2019-12-05,1963
687,SingleFamily,Gold Run,95717,CA,2019-11-20,1956
688,SingleFamily,Los Angeles,90061,CA,2019-11-22,1940
689,Condo,San Francisco,94115,CA,2019-10-18,1964
690,Condo,Los Angeles,90024,CA,2019-08-15,1973
691,SingleFamily,Los Angeles,90024,CA,2019-09-12,1950
694,MultiFamily,Sunnyvale,94087,CA,2019-11-01,1964
695,SingleFamily,Wallace,95254,CA,2019-08-29,2006
696,Condo,Los Angeles,90024,CA,2019-05-16,1989
698,SingleFamily,Doyle,96109,CA,2019-08-05,1964
699,SingleFamily,Compton,90221,CA,2019-12-04,1941
700,SingleFamily,Los Angeles,90063,CA,2019-11-07,1909
701,SingleFamily,Santa Cruz,95060,CA,2019-11-12,1951
702,SingleFamily,Santa Clara,95050,CA,2013-08-06,1952
703,SingleFamily,Los Angeles,90008,CA,2019-09-04,1956
704,SingleFamily,Los Angeles,90047,CA,2019-11-04,1929
705,SingleFamily,Los Angeles,90002,CA,2020-01-08,1985
707,Condo,Menlo Park,94025,CA,2019-12-09,1989
708,Townhouse,San Jose,95133,CA,2019-12-05,1981
709,SingleFamily,Los Angeles,90018,CA,2019-11-27,1923
710,SingleFamily,Los Angeles,90068,CA,2019-10-10,1960
712,Condo,Los Angeles,90049,CA,2019-12-01,1961
713,SingleFamily,San Jose,95130,CA,2019-12-12,1959
714,SingleFamily,Santa Cruz,95060,CA,2019-09-18,1900
716,SingleFamily,Santa Clara,95050,CA,2019-10-01,1946
717,SingleFamily,Los Angeles,90043,CA,2019-10-09,1925
718,Condo,San Jose,95129,CA,2019-09-27,1964
719,Condo,San Francisco,94132,CA,2019-07-11,2002
720,Condo,Los Angeles,90025,CA,2019-09-09,1996
721,Condo,Los Gatos,95032,CA,2019-10-09,1977
722,SingleFamily,Los Angeles,90066,CA,2019-11-08,1924
723,Condo,San Francisco,94107,CA,2019-09-17,2004
724,SingleFamily,Los Angeles,90045,CA,2019-07-31,1948
726,SingleFamily,Beverly Hills,90211,CA,2019-07-14,1988
727,SingleFamily,Los Angeles,90031,CA,2015-08-27,1949
728,Condo,Capitola,95010,CA,2019-11-07,1973
729,SingleFamily,San Francisco,94134,CA,2019-12-05,1926
730,SingleFamily,Palo Alto,94306,CA,2019-11-30,1941
731,Condo,Sunnyvale,94085,CA,2019-09-12,1985
732,SingleFamily,Los Angeles,90046,CA,2019-06-20,1921
733,SingleFamily,Los Angeles,90019,CA,2019-10-31,1924
734,SingleFamily,Miranda,95553,CA,2019-07-02,1950
735,Townhouse,San Jose,95121,CA,2019-11-27,1979
736,Townhouse,Los Angeles,90024,CA,2019-09-22,1950
737,SingleFamily,San Jose,95121,CA,2019-09-29,2020
739,Condo,San Francisco,94109,CA,2010-09-17,2008
740,SingleFamily,Loleta,95551,CA,2019-11-01,1914
742,SingleFamily,Los Angeles,90049,CA,2019-07-10,1937
744,Condo,San Bruno,94066,CA,2019-11-20,1971
745,Townhouse,Menlo Park,94025,CA,2016-07-28,1989
746,SingleFamily,Le Grand,95333,CA,2019-11-07,1991
747,SingleFamily,Los Angeles,90064,CA,2019-11-22,1941
750,Condo,Los Angeles,90039,CA,2019-11-30,1947
751,SingleFamily,Los Angeles,90027,CA,2019-12-16,1913
752,MobileManufactured,Canby,96015,CA,2019-07-16,2001
753,SingleFamily,Los Angeles,90003,CA,2019-07-16,1924
754,SingleFamily,Palo Alto,94303,CA,2019-12-13,1947
755,SingleFamily,San Jose,95126,CA,2019-12-05,2005
756,SingleFamily,Compton,90221,CA,2019-11-10,1938
757,Condo,Los Angeles,90015,CA,2019-08-15,1983
758,SingleFamily,San Jose,95120,CA,2019-12-05,1966
759,SingleFamily,Culver City,90232,CA,2019-11-11,2016
761,SingleFamily,Los Angeles,90047,CA,2019-08-27,1926
762,MobileManufactured,Watsonville,95076,CA,2019-11-11,2007
763,Condo,Los Angeles,90010,CA,2019-11-19,2009
765,Condo,San Francisco,94117,CA,2019-11-07,1906
766,SingleFamily,Los Angeles,90045,CA,2019-12-19,1949
767,Condo,Redwood City,94062,CA,2015-09-01,1961
768,SingleFamily,Los Angeles,90068,CA,2019-10-02,1955
769,Condo,San Francisco,94105,CA,2019-09-09,2001
770,SingleFamily,San Francisco,94122,CA,2019-12-13,1946
771,Condo,San Bernardino,92401,CA,2019-11-02,1981
773,SingleFamily,San Jose,95129,CA,2019-12-11,1957
774,Condo,Millbrae,94030,CA,2019-12-05,1989
775,SingleFamily,Los Angeles,90047,CA,2019-10-10,1939
776,Condo,Los Angeles,90006,CA,2019-07-26,1923
777,SingleFamily,Los Angeles,90047,CA,2019-11-13,1924
778,Condo,San Francisco,94105,CA,2019-11-15,1998
779,SingleFamily,Los Angeles,90047,CA,2019-12-30,1995
781,SingleFamily,Stirling City,95978,CA,2017-02-27,1918
782,SingleFamily,Los Angeles,90026,CA,2019-11-22,1919
784,SingleFamily,Santa Cruz,95060,CA,2019-08-05,1950
786,SingleFamily,Los Angeles,90046,CA,2019-10-18,1923
787,Condo,Los Angeles,90015,CA,2019-07-10,2006
788,SingleFamily,San Jose,95122,CA,2019-04-18,1977
789,SingleFamily,Compton,90220,CA,2019-11-30,1953
791,SingleFamily,San Bruno,94066,CA,2019-12-05,1965
792,Townhouse,Los Angeles,90025,CA,2019-08-09,2001
793,Condo,San Jose,95111,CA,2019-12-06,1990
795,Condo,San Francisco,94107,CA,2019-09-05,2007
796,Condo,Los Angeles,90006,CA,2019-03-19,2016
797,Condo,San Jose,95127,CA,2019-11-14,1977
798,SingleFamily,Redwood City,94062,CA,2019-12-09,1940
799,SingleFamily,Los Angeles,90047,CA,2019-11-15,1929
800,MobileManufactured,San Jose,95134,CA,2019-11-10,1972
801,Townhouse,Playa Vista,90094,CA,2019-12-05,2005
802,Condo,Los Angeles,90024,CA,2019-10-18,1961
803,SingleFamily,San Jose,95122,CA,2019-08-20,1966
805,SingleFamily,Cupertino,95014,CA,2019-12-06,1964
806,SingleFamily,San Francisco,94134,CA,2019-11-22,1951
807,Single Family,Whitmore,96096,CA,2019-11-19,1968
808,Townhouse,Culver City,90230,CA,2019-09-09,1975
809,SingleFamily,Los Angeles,90046,CA,2019-10-03,2018
810,Townhouse,Aptos,95003,CA,2019-08-05,2019
811,SingleFamily,Los Angeles,90037,CA,2019-12-07,1922
813,SingleFamily,Los Angeles,90046,CA,2019-11-17,1924
814,Townhouse,San Jose,95132,CA,2019-12-14,1974
815,SingleFamily,Mount Hermon,95041,CA,2019-11-16,1912
817,MobileManufactured,San Jose,95112,CA,2019-11-01,2007
818,SingleFamily,Los Angeles,90016,CA,2019-11-22,1950
820,Townhouse,San Jose,95118,CA,2019-11-21,1981
821,SingleFamily,Lockwood,93932,CA,2019-08-30,2012
822,SingleFamily,Los Angeles,90042,CA,2019-10-02,1912
823,Condo,Los Angeles,90006,CA,2019-10-23,2016
825,SingleFamily,San Bruno,94066,CA,2019-09-30,1963
827,SingleFamily,Compton,90220,CA,2019-09-23,2006
828,SingleFamily,Los Angeles,90043,CA,2019-12-04,1920
830,Apartment,Los Angeles,90019,CA,2015-10-07,1916
831,SingleFamily,Wallace,95254,CA,2016-08-31,1993
832,Townhouse,San Jose,95117,CA,2019-10-07,1987
833,SingleFamily,Palo Alto,94303,CA,2019-10-17,1949
834,Condo,San Francisco,94103,CA,2019-11-15,2001
835,SingleFamily,Los Angeles,90034,CA,2019-11-22,1941
837,Condo,Los Angeles,90064,CA,2019-11-19,2009
838,MultiFamily,Los Angeles,90011,CA,2013-11-20,2014
839,SingleFamily,Sunnyvale,94089,CA,2019-11-22,1957
841,Condo,San Jose,95111,CA,2019-11-18,1983
843,Townhouse,San Jose,95136,CA,2019-12-09,1986
844,SingleFamily,Mendota,93640,CA,2019-01-09,1948
846,Condo,San Francisco,94123,CA,2019-10-14,1924
847,SingleFamily,Saratoga,95070,CA,2019-12-03,1950
848,Townhouse,Playa Vista,90094,CA,2019-07-19,2004
849,SingleFamily,Los Angeles,90041,CA,2019-11-06,1948
850,SingleFamily,San Francisco,94127,CA,2019-12-10,1964
851,SingleFamily,Los Angeles,90039,CA,2019-09-27,1915
852,SingleFamily,South San Francisco,94080,CA,2019-10-18,1947
855,Condo,West Hollywood,90069,CA,2019-03-04,1963
857,SingleFamily,Taylorsville,95983,CA,2019-08-09,1971
858,SingleFamily,Los Angeles,90045,CA,2019-11-16,1954
859,Condo,San Francisco,94107,CA,2019-12-01,2002
860,"Top Floor, 2 Level, Semi-Attached",San Francisco,94114,CA,2019-12-07,2001
862,SingleFamily,Los Angeles,90041,CA,2019-12-04,2019
863,SingleFamily,Compton,90220,CA,2019-12-11,1972
864,SingleFamily,Culver City,90230,CA,2013-09-05,1938
866,Condo,Los Angeles,90024,CA,2019-10-10,1961
867,SingleFamily,San Jose,95129,CA,2019-12-08,1965
868,SingleFamily,Bridgeport,93517,CA,2017-05-09,2001
869,SingleFamily,Los Angeles,90077,CA,2018-04-09,1956
871,SingleFamily,Santa Cruz,95062,CA,2010-02-19,1956
873,SingleFamily,Los Angeles,90027,CA,2019-04-04,1940
874,Condo,Los Angeles,90046,CA,2019-10-06,1986
876,Condo,San Francisco,94107,CA,2019-11-26,2004
877,SingleFamily,Los Angeles,90039,CA,2016-09-12,1907
878,Cooperative,San Francisco,94109,CA,2020-01-06,1920
880,SingleFamily,Los Angeles,90043,CA,2019-09-03,1929
881,Condo,San Francisco,94117,CA,2015-03-11,1900
883,Condo,San Mateo,94401,CA,2019-12-05,2002
884,Condo,San Mateo,94402,CA,2016-07-11,2008
885,MultiFamily,San Francisco,94132,CA,2020-01-01,1975
886,SingleFamily,San Jose,95122,CA,2019-10-16,1959
888,SingleFamily,Los Angeles,90019,CA,2019-05-06,1924
889,SingleFamily,Los Angeles,90049,CA,2019-03-21,1941
891,SingleFamily,San Francisco,94110,CA,2019-09-06,0
892,SingleFamily,Los Angeles,90049,CA,2019-06-06,2019
894,Condo,Los Angeles,90064,CA,2019-12-06,2006
895,SingleFamily,San Jose,95111,CA,2019-10-22,1975
896,SingleFamily,Los Angeles,90066,CA,2019-10-30,2019
897,MultiFamily,West Hollywood,90069,CA,2019-05-15,1963
898,Condo,Los Angeles,90067,CA,2019-09-05,1979
899,SingleFamily,French Camp,95231,CA,2019-11-01,1920
900,SingleFamily,San Francisco,94114,CA,2019-09-20,2019
901,Condo,Menlo Park,94025,CA,2019-11-02,1965
902,SingleFamily,Compton,90221,CA,2019-11-01,1950
904,SingleFamily,Los Angeles,90004,CA,2019-06-05,1920
905,SingleFamily,San Francisco,94122,CA,2019-11-09,1949
907,SingleFamily,Redwood City,94062,CA,2019-10-25,1935
908,Condo,Los Angeles,90010,CA,2019-08-06,1962
909,SingleFamily,Los Angeles,90041,CA,2019-10-21,1924
910,SingleFamily,Los Angeles,90046,CA,2019-11-25,1914
911,SingleFamily,San Bruno,94066,CA,2019-11-18,1950
912,SingleFamily,San Francisco,94134,CA,2019-12-09,1900
914,Condo,Los Angeles,90045,CA,2019-11-13,1991
915,Condo,Los Angeles,90028,CA,2019-11-27,2007
916,MultiFamily,San Francisco,94123,CA,2019-11-14,1927
917,SingleFamily,Watsonville,95076,CA,2019-10-20,1978
919,SingleFamily,Los Angeles,90042,CA,2019-11-01,1925
920,SingleFamily,San Jose,95128,CA,2019-12-02,1978
921,SingleFamily,Los Angeles,90049,CA,2019-11-27,1948
922,SingleFamily,Los Angeles,90045,CA,2019-07-02,1953
923,MobileManufactured,Sunnyvale,94089,CA,2019-09-11,2002
924,SingleFamily,San Francisco,94112,CA,2019-12-12,1960
927,Condo,San Francisco,94115,CA,2019-11-21,1908
928,SingleFamily,Los Angeles,90033,CA,2019-12-03,1915
930,Townhouse,Milpitas,95035,CA,2019-10-01,1992
931,Condo,Compton,90220,CA,2019-11-06,2019
932,Condo,San Jose,95121,CA,2019-11-30,1988
933,Condo,San Francisco,94117,CA,2019-11-01,0
934,SingleFamily,San Francisco,94123,CA,2019-09-28,1925
935,Condo,San Francisco,94114,CA,2019-10-31,1965
936,SingleFamily,Sunnyvale,94085,CA,2019-10-11,1950
937,SingleFamily,Glencoe,95232,CA,2020-01-02,1977
940,SingleFamily,Clements,95227,CA,2019-12-02,1992
941,SingleFamily,Los Angeles,90036,CA,2019-09-05,1924
942,SingleFamily,Los Angeles,90027,CA,2019-12-09,1930
943,Condo,San Francisco,94107,CA,2019-09-03,2007
944,SingleFamily,Los Angeles,90027,CA,2019-10-18,1940
946,SingleFamily,Aptos,95003,CA,2019-12-10,1989
947,SingleFamily,Culver City,90230,CA,2019-08-21,1946
948,SingleFamily,Los Angeles,90008,CA,2019-10-23,1924
949,SingleFamily,San Francisco,94127,CA,2019-12-04,1928
951,SingleFamily,Los Angeles,90027,CA,2019-12-02,1927
952,SingleFamily,San Jose,95136,CA,2019-11-02,2017
953,SingleFamily,San Jose,95118,CA,2019-11-16,1965
956,Condo,San Jose,95135,CA,2019-04-16,1999
957,SingleFamily,Los Angeles,90046,CA,2019-10-15,1943
959,SingleFamily,Los Angeles,90068,CA,2019-06-15,1926
960,Mid-Rise (4-8),San Francisco,94158,CA,2019-10-18,2017
961,SingleFamily,Pacifica,94044,CA,2019-11-07,1986
962,Condo,Los Angeles,90015,CA,2019-11-19,2006
963,SingleFamily,Redwood City,94061,CA,2019-07-22,1946
966,SingleFamily,San Francisco,94110,CA,2019-11-20,1907
968,SingleFamily,San Francisco,94118,CA,2019-11-08,1904
971,SingleFamily,Los Altos,94024,CA,2019-11-26,1952
972,Condo,Los Angeles,90039,CA,2019-11-22,1973
973,Condo,Los Angeles,90057,CA,2020-01-06,2010
976,Condo,San Francisco,94133,CA,2019-10-31,1907
978,SingleFamily,Le Grand,95333,CA,2019-11-25,1955
979,Condo,San Francisco,94109,CA,2019-10-18,2016
980,Condo,San Francisco,94107,CA,2019-09-13,2004
982,SingleFamily,Los Angeles,90022,CA,2019-11-17,1922
984,SingleFamily,San Francisco,94110,CA,2019-12-16,1907
985,Condo,San Francisco,94115,CA,2019-09-13,0
986,SingleFamily,Los Angeles,90024,CA,2019-11-01,1937
987,SingleFamily,Palermo,95968,CA,2019-07-08,1885
988,SingleFamily,Los Angeles,90059,CA,2019-11-25,1945
991,SingleFamily,San Jose,95133,CA,2019-11-15,1980
992,Townhouse,San Jose,95133,CA,2019-12-05,2012
993,SingleFamily,Los Angeles,90043,CA,2019-09-27,1939
994,SingleFamily,San Francisco,94112,CA,2019-12-05,1917
995,SingleFamily,Compton,90220,CA,2019-11-09,1954
996,Condo,San Francisco,94105,CA,2020-01-09,1991
997,SingleFamily,San Francisco,94114,CA,2019-12-06,1900
998,SingleFamily,Los Angeles,90023,CA,2019-12-24,1922
999,SingleFamily,Los Angeles,90065,CA,2019-10-12,1983
1000,SingleFamily,Palo Alto,94303,CA,2019-09-05,1949
1002,Unknown,Campbell,95008,CA,2019-09-14,1974
1003,Condo,Los Angeles,90012,CA,2019-10-09,1968
1004,SingleFamily,San Jose,95148,CA,2019-10-18,1967
1005,Condo,San Jose,95127,CA,2019-12-11,1964
1007,Condo,San Francisco,94114,CA,2019-10-28,1977
1008,SingleFamily,San Francisco,94118,CA,2019-11-08,1904
1010,Condo,Los Angeles,90067,CA,2019-08-01,1964
1012,Townhouse,San Jose,95111,CA,2020-01-03,1969
1014,SingleFamily,Los Angeles,90018,CA,2019-08-29,1923
1015,SingleFamily,Compton,90220,CA,2019-11-14,1952
1016,SingleFamily,Los Angeles,90032,CA,2010-09-28,1958
1018,SingleFamily,Compton,90222,CA,2019-11-01,1954
1019,SingleFamily,Santa Clara,95050,CA,2019-12-10,1937
1020,SingleFamily,Los Angeles,90065,CA,2019-10-01,2019
1021,Condo,Los Angeles,90024,CA,2019-10-07,1972
1022,Townhouse,Tubac,85646,AZ,2019-11-30,2019
1026,Apartment,Los Angeles,90023,CA,2018-06-26,1960
1027,SingleFamily,San Jose,95122,CA,2019-11-05,1966
1028,SingleFamily,San Bruno,94066,CA,2017-03-10,1954
1029,SingleFamily,Nogales,85621,AZ,2019-12-17,1995
1030,Townhouse,San Jose,95120,CA,2019-12-01,1986
1031,SingleFamily,Santa Clara,95050,CA,2019-09-18,1951
1032,SingleFamily,Milpitas,95035,CA,2019-11-15,1962
1033,SingleFamily,Los Angeles,90003,CA,2017-02-21,1925
1034,SingleFamily,Playa Vista,90094,CA,2019-09-02,2014
1035,SingleFamily,San Francisco,94112,CA,2019-12-27,1924
1036,SingleFamily,Byron,94514,CA,2019-09-29,2006
1037,Townhouse,Scotts Valley,95066,CA,2016-06-13,1978
1038,SingleFamily,Los Angeles,90034,CA,2019-12-05,2019
1040,SingleFamily,San Jose,95128,CA,2019-12-12,1953
1041,SingleFamily,Los Angeles,90047,CA,2019-11-04,1926
1043,Condo,Aptos,95003,CA,2019-08-27,2019
1044,Condo,San Jose,95129,CA,2019-08-08,1970
1045,SingleFamily,San Francisco,94118,CA,2019-11-15,1904
1046,SingleFamily,Campbell,95008,CA,2019-12-12,1953
1049,SingleFamily,Los Angeles,90024,CA,2019-08-23,1936
1052,SingleFamily,Menlo Park,94025,CA,2018-06-07,1939
1053,Condo,San Francisco,94115,CA,2019-11-01,1929
1054,SingleFamily,Los Angeles,90045,CA,2019-07-18,2019
1055,SingleFamily,Culver City,90230,CA,2019-11-25,1948
1056,SingleFamily,San Francisco,94110,CA,2019-12-20,1926
1057,Condo,Beverly Hills,90210,CA,2019-10-03,1983
1059,Condo,Los Angeles,90025,CA,2019-10-07,1991
1060,Condo,San Francisco,94115,CA,2012-09-08,1888
1061,SingleFamily,Los Angeles,90064,CA,2019-08-20,1927
1062,SingleFamily,Bell Gardens,90201,CA,2019-11-18,1947
1063,SingleFamily,Los Angeles,90066,CA,2019-09-27,1953
1064,31,Standish,96128,CA,2019-07-19,1979
1065,SingleFamily,San Jose,95131,CA,2012-09-29,1985
1066,Condo,Los Angeles,90066,CA,2019-12-05,1981
1067,SingleFamily,Compton,90222,CA,2019-12-13,1931
1068,3 Story,San Francisco,94115,CA,2019-10-14,2007
1069,Condo,Mountain View,94040,CA,2019-10-17,1969
1070,SingleFamily,Los Angeles,90031,CA,2019-11-13,1925
1071,Condo,Santa Cruz,95062,CA,2019-10-29,1988
1072,Townhouse,Santa Clara,95054,CA,2019-12-05,2012
1073,Condo,Playa Vista,90094,CA,2019-11-14,2003
1074,SingleFamily,Los Gatos,95032,CA,2019-12-05,1937
1076,SingleFamily,Los Angeles,90047,CA,2019-10-14,2012
1077,SingleFamily,Watsonville,95076,CA,2019-09-26,1952
1078,SingleFamily,Los Angeles,90043,CA,2019-08-27,1915
1079,MultiFamily,Santa Cruz,95060,CA,2019-11-06,1948
1080,MultiFamily,Los Angeles,90044,CA,2016-08-11,1919
1082,SingleFamily,San Jose,95128,CA,2019-11-22,1961
1083,Condo,Milpitas,95035,CA,2019-10-26,2007
1086,SingleFamily,Los Angeles,90032,CA,2019-10-11,1959
1087,MultiFamily,Los Angeles,90038,CA,2020-01-10,1923
1088,SingleFamily,Santa Clara,95054,CA,2019-10-01,1998
1089,SingleFamily,Watsonville,95076,CA,2019-11-19,1970
1090,Condo,Los Angeles,90013,CA,2019-11-01,1923
1091,SingleFamily,San Mateo,94402,CA,2019-11-01,1941
1092,Condo,Culver City,90230,CA,2019-10-03,1973
1094,SingleFamily,San Jose,95111,CA,2019-11-01,1959
1096,SingleFamily,Menlo Park,94025,CA,2019-08-16,1965
1099,Condo,San Jose,95135,CA,2019-09-20,1996
1100,SingleFamily,San Jose,95124,CA,2019-11-12,1961
1101,Cooperative,San Francisco,94109,CA,2019-09-20,1961
1102,SingleFamily,La Honda,94020,CA,2019-11-18,1939
1103,Unknown,San Francisco,94114,CA,2019-11-05,1904
1104,Condo,Los Angeles,90049,CA,2019-12-07,1965
1105,Condo,San Francisco,94102,CA,2019-11-07,1982
1106,SingleFamily,San Mateo,94403,CA,2019-09-26,1956
1107,Condo,Los Angeles,90049,CA,2019-12-06,1996
1109,SingleFamily,Rail Road Flat,95248,CA,2016-10-12,1997
1110,SingleFamily,San Jose,95110,CA,2019-12-26,1948
1112,SingleFamily,Santa Clara,95051,CA,2013-10-17,2019
1113,Condo,West Hollywood,90069,CA,2019-12-13,1970
1114,SingleFamily,Santa Clara,95050,CA,2019-08-30,1971
1115,Condo,Los Angeles,90028,CA,2019-10-21,1985
1116,SingleFamily,Chilcoot,96105,CA,2019-12-13,1985
1119,SingleFamily,San Francisco,94127,CA,2019-10-03,1927
1121,SingleFamily,San Jose,95121,CA,2019-12-09,1963
1122,Condo,Santa Cruz,95060,CA,2019-09-24,1997
1123,SingleFamily,Los Angeles,90036,CA,2019-09-13,1924
1125,Townhouse,Los Angeles,90016,CA,2019-12-03,1945
1126,Unknown,San Francisco,94127,CA,2019-11-22,1933
1128,Condo,San Jose,95122,CA,2019-08-29,1980
1129,SingleFamily,Freedom,95019,CA,2015-07-09,1950
1130,SingleFamily,Los Angeles,90064,CA,2019-12-11,1931
1132,Townhouse,San Jose,95111,CA,2019-12-02,1987
1134,Condo,San Francisco,94109,CA,2020-01-06,1979
1135,MultiFamily,Los Angeles,90044,CA,2019-09-13,2019
