Housing_Id,tax_assesses_value,annual_tax_amount,listed_price,last_sold_price,sold_price
702,938032.0,11257.0,689000,730000.0,230000
703,1153100.0,14220.0,1499000,1100000.0,1430000
704,250090.0,3265.0,510000,807853.7111515519,475000
705,359000.0,4879.0,375000,200000.0,375000
707,786311.7560919907,9956.843817385054,1398000,807853.7111515519,1400000
708,469334.0,7413.0,698000,159500.0,685000
709,988788.0,12132.0,513000,492540.0,757000
710,2191598.0,26823.0,2895000,1840018.0,2725000
712,1175652.0,14271.0,1098000,1130000.0,1130000
713,371499.0,6524.0,1498888,807853.7111515519,1720000
714,538695.0,6447.0,749000,500000.0,656000
716,81457.0,1106.0,1398888,807853.7111515519,1365000
717,520200.0,6575.0,659999,807853.7111515519,635000
718,910350.0,11636.0,858000,807853.7111515519,798000
719,636970.0,8383.0,880000,807853.7111515519,830000
720,715000.0,8597.0,749000,807853.7111515519,715000
721,793915.0,10064.0,1249000,599500.0,1199000
722,1631920.0,19849.0,1995000,1485000.0,1970500
723,712976.0,9425.0,769000,807853.7111515519,750000
724,1085280.0,13400.0,1489900,937000.0,1415000
726,1407327.0,16940.0,3680000,945000.0,3000000
727,314254.0,3942.0,289000,260000.0,800000
728,442171.0,5742.0,515000,425000.0,475000
729,43464.0,1261.0,849000,807853.7111515519,978000
730,81506.0,1833.0,2088000,807853.7111515519,2025000
731,917000.0,11031.0,989000,807853.7111515519,935000
732,2050200.0,25088.0,2495000,807853.7111515519,2005000
733,1481424.0,17967.0,1499000,1424000.0,1562205
734,286110.0,3184.0,297000,275000.0,265000
735,432362.0,6741.0,649000,360000.0,655000
736,786311.7560919907,9956.843817385054,1995000,1225000.0,1690000
737,983074.0,13271.0,1778888,807853.7111515519,1709000
739,786311.7560919907,9956.843817385054,499000,807853.7111515519,830000
740,383612.0,4042.0,799950,807853.7111515519,750000
742,2736138.0,33274.0,5995000,2150000.0,5000000
744,393243.0,4435.0,515000,365000.0,520000
745,1325234.0,16733.0,1200000,1175000.0,1400000
746,99420.0,1054.0,179000,807853.7111515519,170000
747,1246440.0,15262.0,1795000,1222000.0,1810000
750,111435.0,1416.0,559000,807853.7111515519,585000
751,234862.0,2945.0,1075000,807853.7111515519,1340000
752,144950.0,1708.0,157900,807853.7111515519,145000
753,28211.0,680.0,365000,807853.7111515519,355000
754,140914.0,3010.0,855000,807853.7111515519,810000
755,504398.0,6862.0,650000,807853.7111515519,660000
756,297111.0,5262.0,469000,259000.0,469000
757,694624.0,8513.0,650000,545000.0,630000
758,125225.0,2840.0,1499000,807853.7111515519,1625000
759,1697931.0,20079.0,1995000,1600000.0,1900000
761,433500.0,5456.0,450000,807853.7111515519,458455
762,786311.7560919907,9956.843817385054,279000,807853.7111515519,285000
763,770166.0,9291.0,940000,684000.0,930000
765,697543.0,9100.0,2350000,807853.7111515519,2250000
766,102842.0,1371.0,949900,807853.7111515519,915000
767,838352.0,9352.0,820000,790000.0,1080000
768,1412700.0,17357.0,1699000,1385000.0,1476000
769,516821.0,7074.0,899000,807853.7111515519,865000
770,1459160.0,18330.0,1598000,1375000.0,1750000
771,49060.0,799.0,125000,12210.0,117000
773,74941.0,2409.0,1298000,807853.7111515519,1435000
774,955740.0,10831.0,988000,937000.0,1068000
775,231682.0,3182.0,579000,129000.0,565000
776,113421.0,1422.0,280000,807853.7111515519,262500
777,400000.0,5051.0,585000,400000.0,595000
778,285712.0,4321.0,1300000,807853.7111515519,1225000
779,604000.0,7545.0,599000,807853.7111515519,589000
781,156060.0,1641.0,130000,150000.0,179000
782,607841.0,7502.0,1099000,515000.0,1085000
784,129038.0,1839.0,895000,807853.7111515519,850000
786,995745.0,12159.0,1649000,850000.0,1585000
787,870752.0,10722.0,839000,807853.7111515519,760000
788,676517.0,10542.0,875000,625000.0,830000
789,222571.0,4183.0,420000,190000.0,455000
791,93811.0,1052.0,949000,807853.7111515519,978000
792,985011.0,11965.0,999999,980000.0,980000
793,693600.0,10130.0,589000,807853.7111515519,585001
795,1416150.0,17769.0,1349000,10000.0,1275000
796,786311.7560919907,9956.843817385054,739000,807853.7111515519,700000
797,115112.0,2210.0,450000,807853.7111515519,460000
798,1450000.0,16103.0,1899000,807853.7111515519,1850100
799,490000.0,6184.0,560000,490000.0,560000
800,786311.7560919907,9956.843817385054,120000,807853.7111515519,115000
801,985262.0,15081.0,1389000,879000.0,1398000
802,757000.0,9180.0,799900,807853.7111515519,775000
803,180649.0,4296.0,820000,807853.7111515519,750000
805,1102483.0,14167.0,2100000,807853.7111515519,2250000
806,783839.0,10184.0,839000,615000.0,975000
807,102000.0,1095.0,101900,100000.0,102000
808,788460.0,9298.0,849900,807853.7111515519,725000
809,3927000.0,47480.0,4100000,3850000.0,3800000
810,504157.0,5535.0,1249000,807853.7111515519,1169000
811,252662.0,3235.0,549000,220000.0,575000
813,285909.0,3700.0,1679000,807853.7111515519,2025000
814,676518.0,9299.0,828888,625000.0,888000
815,786311.7560919907,9956.843817385054,599000,807853.7111515519,638000
817,786311.7560919907,9956.843817385054,270000,807853.7111515519,260000
818,84676.0,1264.0,959000,807853.7111515519,948000
820,666928.0,9512.0,849888,595000.0,840000
821,559166.0,6212.0,667500,500000.0,650000
822,847386.0,10507.0,1395000,625000.0,1325000
823,686403.0,8366.0,739000,660000.0,700000
825,829717.0,8918.0,1299000,807853.7111515519,1130000
827,386967.0,6676.0,49900,350000.0,525000
828,500000.0,6283.0,699900,500000.0,716000
830,756616.0,9344.0,719000,699000.0,1090000
831,313055.0,4796.0,339000,295000.0,375000
832,938400.0,12213.0,899900,807853.7111515519,868000
833,438464.0,6248.0,799000,399000.0,735000
834,715910.0,9530.0,1250000,530000.0,1300000
835,1045500.0,12909.0,1649999,1025000.0,1625000
837,493848.0,5989.0,889000,430000.0,880000
838,608258.0,7761.0,209900,203000.0,900000
839,1132500.0,13609.0,1374000,1025000.0,1520000
841,228978.0,4063.0,499980,807853.7111515519,472000
843,573688.0,8302.0,698000,530000.0,675000
844,52825.0,627.0,185000,807853.7111515519,119000
846,1692360.0,20939.0,1750000,1540000.0,1725000
847,1232981.0,16358.0,1298000,1100000.0,1413000
848,717810.0,11602.0,1249000,625000.0,1142000
849,928200.0,11510.0,1745000,910000.0,1670000
850,1107440.0,13929.0,1495000,807853.7111515519,1495000
851,799027.0,9765.0,649000,807853.7111515519,605000
852,568508.0,2070.0,1010000,515000.0,950000
855,1436220.0,17459.0,3650000,807853.7111515519,3200000
857,78681.0,1231.0,490000,807853.7111515519,415000
858,1470000.0,17964.0,1499000,807853.7111515519,1470000
859,1077126.0,13764.0,1095000,1015000.0,1170000
860,1507876.0,18728.0,1349000,807853.7111515519,1600000
862,637500.0,7833.0,1349000,625000.0,1349000
863,325000.0,5710.0,449000,325000.0,455000
864,1297281.0,15507.0,775000,790000.0,1400000
866,508759.0,6228.0,985000,807853.7111515519,905000
867,198527.0,3871.0,1899000,807853.7111515519,2000000
868,987259.0,10540.0,1599000,807853.7111515519,1100000
869,2110741.0,25922.0,2849000,807853.7111515519,2335000
871,786311.7560919907,9956.843817385054,189000,807853.7111515519,220000
873,3516601.0,42821.0,3850000,3250000.0,3081000
874,344544.0,4220.0,495000,807853.7111515519,495000
876,887184.0,11513.0,928000,807853.7111515519,928000
877,1021943.0,12545.0,1049900,963000.0,1479000
878,194488.0,3098.0,3195000,807853.7111515519,3195000
880,673200.0,8518.0,595000,807853.7111515519,655000
881,1109926.0,14151.0,995000,1010000.0,1400000
883,618646.0,8413.0,780000,505000.0,820000
884,157112.0,3100.0,1250000,1200000.0,1775000
885,1326510.0,16638.0,1279000,1250000.0,1240000
886,143936.0,3294.0,675000,807853.7111515519,665000
888,165429.0,2185.0,700000,115500.0,570000
889,898207.0,11756.0,6495000,807853.7111515519,5390000
891,786311.7560919907,9956.843817385054,899000,807853.7111515519,925000
892,786311.7560919907,9956.843817385054,11495000,2500000.0,10125000
894,1002865.0,12200.0,1150000,835000.0,1075000
895,482364.0,7680.0,795000,420000.0,795000
896,2723100.0,33108.0,3395000,1405000.0,3250000
897,786311.7560919907,9956.843817385054,1199000,985000.0,3200000
898,1561352.0,18915.0,1999000,807853.7111515519,1650000
899,98868.0,1314.0,325000,253000.0,320000
900,3146228.0,38497.0,5085000,950000.0,4650000
901,861911.0,11459.0,1099000,800000.0,1000000
902,366115.0,6545.0,433000,807853.7111515519,437000
904,1109678.0,13776.0,2950000,807853.7111515519,2725000
905,241472.0,3550.0,998888,807853.7111515519,1225000
907,78604.0,829.0,899980,807853.7111515519,800000
908,786311.7560919907,9956.843817385054,499000,807853.7111515519,480000
909,795600.0,9813.0,1299000,780000.0,1280000
910,3133639.0,38090.0,3375000,2895000.0,3250000
911,70947.0,875.0,950000,807853.7111515519,920000
912,29308.0,1091.0,699000,807853.7111515519,775000
914,357548.0,4424.0,525000,270000.0,530000
915,644511.0,7922.0,695000,807853.7111515519,690000
916,786311.7560919907,9956.843817385054,3400000,807853.7111515519,3100000
917,835975.0,9289.0,1329000,807853.7111515519,1326000
919,610490.0,7512.0,730000,807853.7111515519,701500
920,260507.0,4531.0,998000,807853.7111515519,1080000
921,2057581.0,25085.0,3999000,807853.7111515519,3750000
922,1129428.0,13991.0,3195000,807853.7111515519,2810000
923,786311.7560919907,9956.843817385054,210000,807853.7111515519,165000
924,60332.0,1513.0,925000,807853.7111515519,995000
927,1485688.0,18492.0,1649000,1400000.0,1620000
928,248957.0,3154.0,499750,230000.0,527999
930,613746.0,7454.0,944550,807853.7111515519,924000
931,786311.7560919907,9956.843817385054,425000,807853.7111515519,425000
932,255485.0,3905.0,649000,175000.0,655058
933,1428618.0,17912.0,1499000,1300000.0,1585000
934,3328478.0,40681.0,3400000,3075000.0,3100000
935,739500.0,9617.0,649000,340000.0,700000
936,1113227.0,13299.0,1688000,1000000.0,1680000
937,127000.0,1713.0,129000,807853.7111515519,118000
940,786311.7560919907,9956.843817385054,899000,807853.7111515519,890000
941,1653158.0,20245.0,2450000,807853.7111515519,2352500
942,1813337.0,22260.0,1775000,1540000.0,2317000
943,980934.0,12420.0,1245000,807853.7111515519,1170000
944,786311.7560919907,9956.843817385054,3599000,807853.7111515519,3080620
946,649910.0,8099.0,1499000,436500.0,1425000
947,247578.0,3203.0,1325000,163000.0,1238500
948,196734.0,2597.0,675000,807853.7111515519,642000
949,194979.0,3077.0,1249000,807853.7111515519,1302800
951,883169.0,10880.0,1599000,807853.7111515519,1825233
952,945050.0,13406.0,1075000,807853.7111515519,1010000
953,399402.0,5796.0,1249000,807853.7111515519,1225000
956,759532.0,10778.0,899950,620000.0,883000
957,63601.0,920.0,935000,807853.7111515519,875000
959,950679.0,11839.0,2490000,807853.7111515519,1697500
960,994202.0,14146.0,1198000,956000.0,1130000
961,807822.0,11325.0,1198000,610000.0,1480000
962,292862.0,3586.0,425000,255000.0,410000
963,978033.0,11821.0,1728000,807853.7111515519,1630000
966,777471.0,9974.0,1095000,610000.0,1085000
968,786311.7560919907,9956.843817385054,1449000,807853.7111515519,1500000
971,2162400.0,26564.0,2195000,807853.7111515519,2075000
972,334411.0,4032.0,518000,807853.7111515519,500000
973,410006.0,4966.0,719000,350000.0,707000
976,786311.7560919907,9956.843817385054,1899000,807853.7111515519,1875000
978,42036.0,407.0,195000,807853.7111515519,195000
979,1500202.0,18719.0,1499000,1414000.0,1500000
980,969570.0,12529.0,1260000,690000.0,1200000
982,229500.0,3410.0,479000,225000.0,490000
984,1190673.0,14926.0,1198000,1100000.0,1435000
985,3214820.0,39185.0,2995000,807853.7111515519,2250000
986,1618181.0,19864.0,2569000,807853.7111515519,2411180
987,510000.0,5518.0,699900,280000.0,555000
988,398800.0,5470.0,529800,398800.0,540000
991,407665.0,6663.0,799000,348000.0,820000
992,784760.0,10918.0,856000,725000.0,870000
993,754800.0,9711.0,1245000,740000.0,1075000
994,363750.0,5016.0,949000,200000.0,1220000
995,305000.0,5459.0,499900,305000.0,480000
996,756588.0,9814.0,888000,807853.7111515519,860000
997,56131.0,1463.0,1399000,807853.7111515519,1925000
998,409108.0,5229.0,625000,807853.7111515519,625000
999,613224.0,7580.0,829000,601250.0,799000
1000,270452.0,5030.0,925000,245000.0,875000
1002,786311.7560919907,9956.843817385054,245000,807853.7111515519,210000
1003,115416.0,1419.0,399000,807853.7111515519,383000
1004,746422.0,10813.0,895000,807853.7111515519,825000
1005,450000.0,6399.0,469000,454000.0,443000
1007,403341.0,5603.0,1199000,807853.7111515519,1205000
1008,786311.7560919907,9956.843817385054,1299000,807853.7111515519,1455000
1010,616380.0,7525.0,1295000,725000.0,1080000
1012,210858.0,4035.0,538000,180000.0,558000
1014,555900.0,6938.0,799900,545000.0,725000
1015,48175.0,1577.0,444999,807853.7111515519,457000
1016,365493.0,4583.0,328000,312000.0,750000
1018,219672.0,3197.0,364997,200000.0,365000
1019,773938.0,9319.0,849000,715000.0,876000
1020,786311.7560919907,9956.843817385054,1149000,807853.7111515519,1080000
1021,579099.0,7035.0,599000,535000.0,537000
1022,16520.0,9956.843817385054,219000,38000.0,219000
1026,383631.0,5028.0,599900,807853.7111515519,735000
1027,57822.0,2727.0,795000,807853.7111515519,785000
1028,1275000.0,14298.0,995000,1250000.0,1380000
1029,121719.0,9956.843817385054,192500,807853.7111515519,177000
1030,281580.0,4477.0,899000,807853.7111515519,892000
1031,581599.0,6950.0,1298888,807853.7111515519,1411800
1032,265963.0,3303.0,940000,807853.7111515519,946000
1033,347493.0,4466.0,250000,334000.0,385000
1034,2382717.0,28998.0,2979000,2168500.0,2950000
1035,1305284.0,16433.0,1249000,1230000.0,1610000
1036,1758296.0,19334.0,3988000,1600000.0,2586520
1037,633000.0,7657.0,669000,633000.0,666000
1038,1008678.0,12268.0,1799000,989000.0,1809000
1040,1050000.0,13538.0,1049000,900000.0,1105000
1041,40066.0,732.0,619900,807853.7111515519,620000
1043,786311.7560919907,9956.843817385054,625000,807853.7111515519,575000
1044,434902.0,6055.0,650000,807853.7111515519,540000
1045,786311.7560919907,9956.843817385054,3798000,807853.7111515519,1200000
1046,383529.0,5551.0,1199888,807853.7111515519,1320000
1049,4296851.0,52225.0,4750000,4130000.0,3823000
1052,2448000.0,29623.0,2195000,2400000.0,4200000
1053,786311.7560919907,9956.843817385054,949000,807853.7111515519,949000
1054,2427600.0,29457.0,2623750,1320000.0,2307150
1055,948600.0,11591.0,975000,807853.7111515519,930000
1056,42191.0,617.0,1498000,807853.7111515519,1785000
1057,1522907.0,18245.0,2495000,807853.7111515519,2300000
1059,538640.0,6508.0,849000,469000.0,830000
1060,2146118.0,26511.0,1695000,1906000.0,2525000
1061,937173.0,11512.0,1749500,800000.0,1675000
1062,351000.0,4831.0,409900,290000.0,410000
1063,119240.0,1663.0,1750000,807853.7111515519,1560000
1064,220414.0,2159.0,235000,237000.0,215000
1065,651219.0,9402.0,518888,492000.0,1050000
1066,258996.0,3159.0,790000,807853.7111515519,767000
1067,357000.0,6569.0,429900,320000.0,450000
1068,907918.0,11723.0,1499000,810000.0,1350000
1069,209604.0,2507.0,897000,138000.0,925000
1070,161241.0,2242.0,549900,105000.0,582000
1071,185430.0,3061.0,397242,807853.7111515519,397500
1072,761698.0,9136.0,1210000,807853.7111515519,1223000
1073,581336.0,8678.0,819000,529000.0,770000
1074,639610.0,8416.0,2299000,660000.0,2405000
1076,387563.0,5255.0,620000,339000.0,615000
1077,373632.0,4473.0,600000,340000.0,580000
1078,525300.0,6610.0,699000,515000.0,670000
1079,413351.0,5139.0,885000,300000.0,879500
1080,402529.0,5263.0,379000,370000.0,710000
1082,895000.0,12203.0,1089900,807853.7111515519,1020000
1083,147832.0,1969.0,408000,126500.0,390000
1086,67867.0,1056.0,675000,807853.7111515519,625000
1087,957517.0,11875.0,1899000,807853.7111515519,1750000
1088,1035893.0,12416.0,1599000,862500.0,1530000
1089,130207.0,1998.0,850000,807853.7111515519,815000
1090,786311.7560919907,9956.843817385054,1000000,807853.7111515519,1000000
1091,608330.0,8332.0,1498000,1295900.0,1450000
1092,191476.0,2726.0,599000,807853.7111515519,540000
1094,82356.0,2368.0,799000,807853.7111515519,745000
1096,1595500.0,19928.0,3480000,807853.7111515519,2500000
1099,858856.0,11952.0,1175000,995000.0,1100000
1100,814376.0,10715.0,1325000,615000.0,1280000
1101,2887500.0,34641.0,3295000,807853.7111515519,2887500
1102,225192.0,3097.0,535000,450000.0,535000
1103,786311.7560919907,9956.843817385054,2800000,807853.7111515519,2301250
1104,265187.0,3192.0,625000,807853.7111515519,650000
1105,573840.0,7624.0,549000,500000.0,560000
1106,74006.0,1973.0,1111000,807853.7111515519,1040000
1107,1145816.0,13907.0,1095000,532800.0,1355000
1109,201629.0,2435.0,210000,190000.0,138000
1110,718841.0,10218.0,849000,564000.0,900000
1112,1312862.0,15616.0,649800,650000.0,350000
1113,719814.0,8858.0,795000,665000.0,850000
1114,996889.0,11954.0,1488000,807853.7111515519,1385000
1115,439461.0,5436.0,455000,400000.0,449000
1116,52825.0,464.0,229000,46000.0,229000
1119,1685447.0,20990.0,3495000,1620000.0,3150000
1121,717876.0,10496.0,785000,807853.7111515519,795000
1122,407862.0,4995.0,480000,320000.0,465000
1123,165873.0,2308.0,1990000,807853.7111515519,1550000
1125,143596.0,1931.0,799000,807853.7111515519,953000
1126,786311.7560919907,9956.843817385054,3195000,807853.7111515519,2850000
1128,395352.0,6144.0,398000,380000.0,399000
1129,424372.0,5553.0,399899,400000.0,200000
1130,1234637.0,15156.0,1799000,1075000.0,1903000
1132,439706.0,6253.0,549950,323000.0,545000
1134,786311.7560919907,9956.843817385054,2500000,807853.7111515519,2500000
1135,786311.7560919907,9956.843817385054,729900,807853.7111515519,710000
1136,786311.7560919907,9956.843817385054,885000,830000.0,891000
1137,786311.7560919907,9956.843817385054,635000,807853.7111515519,650000
1138,710000.0,10651.0,685000,807853.7111515519,710000
1139,461703.0,5811.0,1000000,369500.0,1000000
1141,1397636.0,17221.0,2495000,845000.0,2100000
1142,1924740.0,23575.0,1698000,1850000.0,1750000
1143,23024.0,728.0,435000,807853.7111515519,450000
1144,192876.0,2430.0,495000,807853.7111515519,485000
1145,786311.7560919907,9956.843817385054,145000,82500.0,130000
1146,1978086.0,22897.0,1900000,1800000.0,1785000
1147,786311.7560919907,9956.843817385054,864000,807853.7111515519,790280
1148,519180.0,6378.0,700000,509000.0,675000
1152,665856.0,8048.0,798000,640000.0,807000
1153,596709.0,7136.0,949900,459000.0,983000
1154,950666.0,11519.0,1195000,914000.0,1175000
1155,180283.0,2201.0,519000,807853.7111515519,480000
1156,179539.0,2342.0,683000,807853.7111515519,812000
1159,310832.0,9956.843817385054,485000,807853.7111515519,485000
1160,264000.0,3466.0,699000,421500.0,751000
1162,51019.0,1250.0,535000,807853.7111515519,535000
1163,786311.7560919907,9956.843817385054,948800,886000.0,920000
1164,239495.0,2736.0,520000,807853.7111515519,520000
1166,227748.0,3643.0,475000,156000.0,595000
1167,1402383.0,17014.0,1459000,1321500.0,1460000
1168,103736.0,1398.0,556000,807853.7111515519,525000
1171,744940.0,9388.0,799000,730000.0,920000
