Housing_Id,parking,bedrooms,bathrooms,full_bathrooms,total_interior_livable_area
643,"Attached, Garage Door Opener, Interior Access, Side By Side, Side by Side, On Site",2,2,2,1452.0
646,"Garage, Garage - Attached, Covered",4,2,2,1538.0
648,"Garage, Private, Underground",3,4,3,4158.0
651,0 spaces,1,2,2,1095.0
653,0 spaces,4,2,2,2064.0
654,"Garage, Garage - Attached, Covered",2,2,2,1112.0
655,"Direct Access, Gated",7,9,9,10810.0
657,"Carport, Garage",1,1,1,756.0
658,"Garage - Attached, Covered",3,3,2,1548.0
659,"Garage, Garage - Attached",3,2,2,1200.0
660,"Enclosed, Interior Access, Side By Side, Side by Side, On Site - Mapped (Condo Only)",1,1,1,913.0
662,"Garage, Garage - Attached, Covered",3,3,2,1739.0
663,"Garage, Garage - Detached, Off-street, Covered",3,1,1,1388.0
664,"Driveway, Concrete",2,1,1,923.0
665,"Garage Faces Rear, Garage - Single Door",3,2,2,1204.0
666,"Garage, Garage - Detached, Covered",3,3,2,1638.0
667,"Direct Access, Garage - Two Door, Private",3,4,3,2138.0
668,"Attached, Garage Door Opener, Interior Access, On Site (Single Family Only), Driveway",3,2,2,1613.0
669,Garage - Attached,2,1,1,1165.0
670,"Attached, Garage Door Opener, Interior Access, Independent, On Site (Single Family Only), Driveway",3,2,2,1700.0
672,Carport,3,3,3,1860.0
673,"Attached, Enclosed, Garage Door Opener, Interior Access, Side By Side, Side by Side, On Site - Mapped (Condo Only), Shared Driveway",3,3,3,2200.0
674,Garage - Detached,3,2,1,1136.0
676,"Underground/Basement, Garage - Attached, Covered",4,3,3,4220.0
678,"Garage, Garage - Attached, Covered",3,2,2,1020.0
679,"Garage - Detached, Mixed, Covered",3,2,1,1080.0
684,"Garage - Detached, Covered",3,1,1,1430.0
685,"Garage, Garage - Attached",3,2,2,1104.0
686,"Garage, Garage - Detached, Covered",3,2,2,1244.0
687,0 spaces,1,1,1,800.0
688,"Carport, Covered",5,3,3,2051.0
689,"Attached, Enclosed, Private, Side By Side, Side by Side, On Site - Mapped (Condo Only), Shared Driveway",3,2,2,1050.0
690,"Garage - Two Door, Tandem",1,2,2,979.0
691,"Garage - Detached, Covered",3,3,3,2630.0
694,"Carport, Covered",6,6,4,2778.0
695,"Garage - Attached, Mixed, Covered",4,2,2,2678.0
696,"Community Structure, Covered",2,2,2,1407.0
698,"Garage, Garage - Attached, Covered",3,1,2,1353.0
699,"Converted Garage, Driveway, Garage, Garage Faces Front, Gated, Private, See Remarks",3,2,1,1358.0
700,"Driveway, Garage - Single Door",3,2,2,872.0
701,"Garage, Garage - Attached",2,1,1,936.0
702,"Garage, Garage - Attached, Covered",4,2,2,1600.0
703,"Garage, Garage - Two Door",3,3,1,2162.0
704,Garage,2,1,1,1085.0
705,0 spaces,3,3,3,1028.0
707,Garage - Attached,2,2,2,1318.0
708,"Garage, Carport, Garage - Attached, Covered",3,3,2,1404.0
709,0 spaces,2,1,1,1109.0
710,Attached Carport,3,3,2,2789.0
712,"Assigned, Community Structure, Side By Side",2,2,2,1320.0
713,"Garage, Garage - Attached, Covered",3,3,3,2303.0
714,Garage - Attached,2,2,1,1116.0
716,"Garage, Garage - Attached, Off-street, On-street, Covered",3,2,2,2100.0
717,Garage,4,2,2,1698.0
718,"Carport, Off-street, Covered, Garage",2,2,1,1050.0
719,"Garage - Attached, Covered",3,2,2,1186.0
720,"Assigned, Community Structure, Controlled Entrance, Direct Access, Guest, Underground, Tandem",2,2,2,847.0
721,"Garage, Garage - Attached, Covered",3,3,2,2000.0
722,Driveway,4,3,3,2146.0
723,"Attached, Enclosed, Garage Door Opener, Interior Access, Side By Side, Side by Side, On Site - Mapped (Condo Only), Driveway",1,1,1,797.0
724,"Attached Carport, Concrete",4,3,3,1850.0
726,Garage,4,5,5,3721.0
727,Direct Access,2,2,2,1025.0
728,Carport,2,1,1,856.0
729,"Interior Access, On Site (Single Family Only), Driveway",2,1,1,1080.0
730,Garage,3,2,2,1399.0
731,"Garage, Garage - Attached, Covered",3,2,2,1094.0
732,"Driveway, Concrete, None, Gated, On Street, Guest, Private, Tandem",4,3,3,3157.0
733,"Driveway, Garage - Single Door",4,2,2,1723.0
734,0 spaces,2,1,1,950.0
735,Garage - Attached,3,3,2,1360.0
736,Garage,3,3,3,2630.0
737,Covered,4,4,3,3349.0
739,"Garage Door Opener, Interior Access, Side By Side, Side by Side, On Site - Mapped (Condo Only)",1,1,1,5774.587090597377
740,"Garage - Detached, Covered",4,2,2,2579.0
742,"Controlled Entrance, Driveway, Garage - Two Door",5,6,5,5774.587090597377
744,0 spaces,1,1,1,650.0
745,0 spaces,2,2,2,1318.0
746,"Garage - Attached, Covered",3,2,1,1060.0
747,"Detached Carport, Garage Door Opener, Concrete, Garage - Two Door, Private, Side By Side",4,3,2,1953.0
750,Garage,2,1,1,980.0
751,"Driveway, Gated",2,1,1,1550.0
752,Covered,3,2,2,1512.0
753,Driveway,2,1,1,804.0
754,"Garage, Garage - Attached",2,1,1,980.0
755,"Garage, Garage - Attached, Covered",2,2,2,1095.0
756,Garage - Two Door,4,2,2,1540.0
757,"Garage Door Opener, Community Structure, Underground, Guest, Parking Space",2,2,2,1193.0
758,"Garage, Garage - Attached, Covered",5,3,3,2550.0
759,"Auto Driveway Gate, Covered, Garage - Two Door",3,4,3,2722.0
761,Garage - Two Door,3,1,1,1248.0
762,Carport,3,2,2,1512.0
763,"Driveway Down Slope From Street, Assigned, Controlled Entrance, Covered",2,2,2,1402.0
765,"Garage Door Opener, Side By Side, Side by Side, On Site",4,3,3,3468.0
766,Garage,3,2,1,1327.0
767,"Garage - Detached, Covered",3,2,2,1705.0
768,Detached Carport,3,2,2,1613.0
769,"Garage Door Opener, Interior Access, Independent, On Site, Shared Driveway",1,1,1,828.0
770,"Attached, Garage Door Opener, Interior Access, Independent, On Site (Single Family Only)",3,3,3,1870.0
771,"Assigned, Carport",2,2,2,886.0
773,"Garage, Garage - Detached, Off-street, Covered",3,2,2,1410.0
774,"Garage - Attached, Covered",2,2,2,1052.0
775,Missing,3,2,2,1706.0
776,Missing,0,1,1,440.0
777,Garage,4,2,2,1510.0
778,"Independent, On Site - Mapped (Condo Only)",2,3,3,1449.0
779,"Garage Faces Side, Garage - Two Door",4,2,2,1555.0
781,"Garage, None",2,2,2,1775.0
782,Driveway,2,2,1,1072.0
784,"Garage, Garage - Attached",2,1,1,909.0
786,Driveway,3,3,2,1886.0
787,Side By Side,2,2,2,1427.0
788,"Garage, Garage - Attached, Covered",3,2,2,1176.0
789,"Carport, Garage - Single Door",3,2,2,1252.0
791,"Garage, Garage - Attached",3,3,2,1540.0
792,"Garage Door Opener, Side By Side, Garage - Two Door",2,3,2,1545.0
793,Direct Access,3,3,2,1640.0
795,"Attached, Enclosed, Garage Door Opener, Interior Access, Side By Side, Side by Side, On Site",2,2,2,5774.587090597377
796,Community Structure,2,2,2,1181.0
797,"Carport, Garage",2,2,2,955.0
798,"Garage, Garage - Detached, Off-street, On-street",4,2,2,1781.0
799,Garage,4,3,2,1967.0
800,Carport,2,1,1,720.0
801,"Direct Access, Garage - Three Door, Guest",2,3,3,2050.0
802,"Controlled Entrance, Garage Door Opener, Garage - Single Door, Gated, Valet",2,2,2,962.0
803,"Garage, Off-street, Covered",3,2,2,1640.0
805,"Garage, Garage - Attached, Covered",4,2,2,1684.0
806,"Covered, Garage - Attached",2,1,1,1027.0
807,Off Street,3,2,2,1618.0
808,"Garage, Gated, Guest, Side By Side",4,3,2,1555.0
809,Garage - Two Door,4,5,5,4400.0
810,"Garage, Garage - Attached, Covered",3,3,2,2003.0
811,Missing,3,2,2,1333.0
813,Missing,4,2,2,1944.0
814,Detached,4,2,2,1452.0
815,0 spaces,3,1,1,1028.0
817,0 spaces,3,2,2,1344.0
818,"Gravel, Garage - Two Door",3,2,1,1717.0
820,"Garage, Garage - Attached, Covered",3,3,2,1619.0
821,Garage - Detached,2,2,2,1816.0
822,"Garage - Single Door, Concrete",4,5,4,2503.0
823,Covered,2,2,2,1181.0
825,"Underground/Basement, Garage - Attached",3,2,2,1790.0
827,Garage - Attached,5,4,4,1984.0
828,Garage,3,2,2,1612.0
830,"Off-street, Covered",4,3,2,1650.0
831,"Garage - Attached, Mixed, Covered",4,3,2,2138.0
832,"Garage, Garage - Attached, Covered",2,3,2,1358.0
833,"Garage, Garage - Attached",2,1,1,830.0
834,"Attached, Garage Door Opener, Side By Side, Side by Side, On Site",2,2,2,1373.0
835,"Driveway, Garage - Two Door",3,3,2,2092.0
837,"Community Structure, Controlled Entrance, Guest, Tandem",2,3,1,1467.0
838,"Garage - Attached, Covered",9,6,2,3496.0
839,"Detached, Off Street",4,3,2,1433.0
841,Garage,2,1,2,867.0
843,"Garage, Carport",3,3,2,1268.0
844,0 spaces,3,1,2,726.0
846,"Attached, Enclosed, Garage Door Opener, Side By Side, Side by Side, On Site",2,1,1,5774.587090597377
847,"Garage, Garage - Attached, Covered",3,2,2,1260.0
848,"Garage - Two Door, Private",2,3,2,1640.0
849,Garage - Attached,4,3,3,2436.0
850,"Attached, Garage Door Opener, On Site (Single Family Only), Driveway",3,2,2,1994.0
851,See Remarks,2,2,2,1100.0
852,"Garage, Garage - Attached",3,2,1,1300.0
855,"Garage - Attached, Covered",2,2,2,2293.0
857,"Garage - Attached, Garage - Detached, Covered",2,1,1,1148.0
858,Garage - Attached,3,2,1,1727.0
859,"Attached, Independent, On Site",1,1,1,1065.0
860,"Garage - Attached, Covered",3,2,2,2178.0
862,"Carport, Covered, Driveway, Concrete, Paved, None, Gated, On Street, Guest, Parking Space, Private, RV Access/Parking, RV Potential",3,3,3,1736.0
863,"Concrete, Garage, Garage Faces Front, On Site, Private",3,2,2,1000.0
864,"Garage, Covered",3,2,2,1421.0
866,"Community Structure, Controlled Entrance, Garage - Two Door, Tandem",2,3,2,1529.0
867,"Garage, Garage - Attached, Covered",3,3,2,1636.0
868,"Garage, Gravel, Guest, Private, RV Garage, Open",5,4,4,4702.0
869,0 spaces,6,8,8,6800.0
871,0 spaces,2,2,2,5774.587090597377
873,"Garage, Garage - Detached, Covered",4,4,4,3771.0
874,"Covered, Garage, Garage - Two Door",1,1,1,706.0
876,"Detached, Drive Through, Garage, Parking Spaces, Space Per Unit - 1, Enclosed",1,1,2,787.0
877,Driveway,3,2,1,2002.0
878,"Attached, Enclosed, Garage Door Opener, Side By Side, Side by Side, On Site, Driveway",3,3,3,2725.0
880,"Garage, Garage Faces Side, Garage - Single Door, On Street",3,1,1,1360.0
881,"Garage - Attached, Garage - Detached",2,2,2,1209.0
883,"Garage, Garage - Attached, Covered",2,2,2,913.0
884,"Garage, Garage - Attached",2,2,2,1739.0
885,"Attached, Garage Door Opener, Interior Access, Private, Tandem, On Site - Mapped (Condo Only), Driveway",3,2,2,1904.0
886,"Garage, Garage - Attached, Covered",3,2,2,1040.0
888,Missing,2,1,1,888.0
889,Garage - Three Door,5,6,6,5996.0
891,None,2,1,1,988.0
892,0 spaces,6,9,7,8609.0
894,Assigned,3,3,2,1531.0
895,"Garage, Garage - Attached, Covered",4,3,2,1742.0
896,"Driveway, Garage - Two Door",5,6,6,3550.0
897,"Garage - Attached, Covered",1,1,1,1154.0
898,"Assigned, Community Structure, Controlled Entrance, Covered, Garage Door Opener, Gated, Guest, Side By Side",2,3,2,1955.0
899,"Garage - Detached, Covered",2,1,1,1504.0
900,"Interior Access, On Site (Single Family Only), Driveway",6,4,4,5774.587090597377
901,Carport,2,2,2,1097.0
902,"Attached Carport, Direct Access, Driveway",2,1,1,1116.0
904,"Carport, Garage Door Opener, Gated",5,3,3,3597.0
905,"Attached, Interior Access, Independent, On Site (Single Family Only), Driveway",2,1,1,975.0
907,"Garage, Carport",2,1,1,750.0
908,Assigned,1,1,1,750.0
909,"Driveway, Garage",3,2,2,1508.0
910,"Garage, Garage - Two Door, Gated",6,7,6,4191.0
911,"Garage, Garage - Attached, Covered",3,1,1,1020.0
912,Missing,3,1,1,5774.587090597377
914,Garage,2,2,2,1033.0
915,"Assigned, Auto Driveway Gate, Community Structure, Controlled Entrance, Covered, Direct Access, Garage Door Opener, Garage, Garage - Two Door, Gated, Off Site, On Street, Guest, Parking Space, Private, Side By Side, Tandem",2,3,3,1290.0
916,"Garage, Garage Door Opener, Interior Access",6,0,2,5325.0
917,"Garage, Garage - Detached, Covered",4,2,2,2200.0
919,Missing,3,1,1,1000.0
920,"Garage, Garage - Attached, Covered",4,3,2,1844.0
921,Garage - Two Door,4,4,4,2900.0
922,"Direct Access, Driveway, Garage - Two Door, Side By Side",5,6,6,4057.0
923,"Carport, Off-street, On-street, Covered",3,2,2,1542.0
924,0 spaces,3,2,2,1293.0
927,"Attached, Enclosed, Garage Door Opener, Interior Access, Independent, On Site - Lease Available (Condo Only)",2,1,1,5774.587090597377
928,On Street,2,1,1,748.0
930,Guest,3,3,2,1547.0
931,Garage - Two Door,3,3,1,1588.0
932,"Garage, Garage - Attached, Covered",2,2,2,843.0
933,"Attached, Garage Door Opener, Tandem, On Site, Driveway",2,1,1,1368.0
934,"Attached, Garage Door Opener, Interior Access, Independent, On Site (Single Family Only), Driveway",3,3,3,2599.0
935,"Enclosed, Side By Side, Side by Side, On Site, Driveway, Shared Driveway",1,1,1,675.0
936,"Garage, Garage - Attached, Covered",3,2,2,1473.0
937,"Garage - Detached, Mixed, Covered",2,2,1,1145.0
940,"Carport, Garage - Attached, Garage - Detached, Off-street, Covered",3,4,4,4203.0
941,"Detached Carport, Driveway, Garage - Two Door, Permit Required",4,4,3,2860.0
942,"Auto Driveway Gate, Detached Carport, Garage - Two Door",3,2,1,2253.0
943,"Garage Door Opener, Attached, Garage, Space Per Unit - 1, Underground",2,2,2,1029.0
944,Covered,4,4,4,3771.0
946,"Garage, Garage - Attached",4,3,2,3493.0
947,Driveway,3,2,2,1428.0
948,"Driveway, Garage - Two Door",2,1,1,890.0
949,"Interior Access, Independent, On Site (Single Family Only), Driveway",2,1,1,1698.0
951,Garage,3,3,3,2388.0
952,"Garage, Garage - Attached, Covered",4,2,2,2148.0
953,"Garage, Garage - Attached, Covered",3,2,2,2085.0
956,"Garage, Garage - Attached, Covered",3,3,2,1346.0
957,"Driveway, Garage - Single Door",2,1,1,986.0
959,Garage,3,4,2,2900.0
960,"Garage - Attached, Covered",1,1,1,833.0
961,Garage - Attached,5,5,4,2180.0
962,"Garage - Attached, Covered",1,1,1,674.0
963,"Garage, Garage - Attached, Covered",3,2,2,1430.0
966,"Attached, Garage Door Opener, Interior Access, Independent, On Site (Single Family Only), Driveway",2,1,1,913.0
968,"Attached, Garage Door Opener, Side By Side, Side by Side, On Site - Mapped (Condo Only), Driveway",3,2,2,1575.0
971,"Garage, Garage - Attached, Covered",3,3,2,1531.0
972,Assigned,1,1,1,880.0
973,Garage,3,3,2,1490.0
976,0 spaces,2,2,2,1625.0
978,"Driveway, Garage",3,2,2,1698.0
979,"Enclosed, Garage Door Opener, Interior Access, Mechanical Lift, Independent, On Site",2,2,2,1076.0
980,"Independent, On Site - Unassigned (Condo Only)",2,2,2,1144.0
982,"Driveway, Garage, Garage - Single Door, RV Access/Parking",2,1,1,930.0
984,Missing,2,2,2,1460.0
985,"Tandem, On Site, Driveway, Shared Driveway",3,3,3,5774.587090597377
986,"Auto Driveway Gate, Driveway, Private",3,2,1,2161.0
987,"Driveway, Driveway Level, Garage, Gated",6,6,5,4967.0
988,"Driveway - Combination, Garage - Two Door, Oversized",3,2,2,1364.0
991,"Garage, Garage - Detached, Covered",3,2,2,1200.0
992,"Garage, Garage - Attached, Covered",3,3,3,1522.0
993,Garage - Two Door,3,3,2,1825.0
994,"Attached, Tandem, On Site (Single Family Only), Driveway",5,4,4,2320.0
995,Driveway,4,2,2,1086.0
996,"Independent, On Site, Driveway",1,1,1,795.0
997,Missing,3,2,2,1212.0
998,0 spaces,2,1,1,1224.0
999,"Direct Access, Driveway, Garage, Garage Faces Front",3,2,2,1120.0
1000,"Garage, Garage - Attached",3,2,2,1172.0
1002,"Driveway, Concrete, On Site",3,2,2,1248.0
1003,Assigned,0,1,1,481.0
1004,"Garage, Garage - Attached, On-street, Covered",4,2,2,1616.0
1005,0 spaces,3,2,1,960.0
1007,"Garage Door Opener, Interior Access, Independent, On Site",2,2,2,1080.0
1008,"Attached, Garage Door Opener, Side By Side, Side by Side, On Site - Mapped (Condo Only), Driveway",3,1,1,1450.0
1010,"Community Structure, Valet",2,2,2,1639.0
1012,"Carport, Garage - Attached, Covered",3,2,1,1157.0
1014,"Carport, Detached Carport, RV Access/Parking, RV Covered, RV Gated, See Remarks",4,2,1,1363.0
1015,Garage - Attached,3,1,1,1508.0
1016,"Garage, Garage - Attached, Off-street, Covered",2,2,2,1684.0
1018,Driveway,2,1,1,756.0
1019,"Garage, Garage - Attached, Covered",1,1,1,800.0
1020,Garage - Attached,3,3,2,2564.0
1021,"Assigned, Community Structure",1,2,2,869.0
1022,"Detached, Asphalt",3,2,2,1558.0
1026,None,2,1,2,800.0
1027,"Garage, Garage - Attached, Covered",4,2,2,1352.0
1028,"Garage, Garage - Attached",3,2,2,1260.0
1029,"Attached, Garage Door Opener, Asphalt, Driveway",3,2,2,1638.0
1030,"Garage, Garage - Attached, Covered",2,3,2,1298.0
1031,"Garage, Garage - Attached, Covered",3,2,2,1693.0
1032,Attached,4,2,2,1446.0
1033,0 spaces,2,1,1,689.0
1034,Garage - Attached,5,6,5,3810.0
1035,"Independent, On Site (Single Family Only), Driveway",3,2,2,1734.0
1036,"Garage Door Opener, Attached, Covered, Detached, Garage, RV/Boat Parking, Workshop in Garage, Guest, Golf Cart Garage, Parking Lot",6,4,2,7476.0
1037,"Garage, Garage - Attached, Off-street",2,2,2,1391.0
1038,Garage - Two Door,4,3,3,2006.0
1040,"Garage, Garage - Detached, Covered",3,3,2,1440.0
1041,"Driveway, Garage - Two Door",3,2,1,1300.0
1043,"Garage - Attached, Covered",1,1,1,866.0
1044,"Carport, Garage - Detached, Covered",2,2,1,1099.0
1045,"Attached, Garage Door Opener, Side By Side, Side by Side, On Site - Mapped (Condo Only), Driveway",2,1,1,1205.0
1046,"Garage, Garage - Attached, Covered",3,1,1,1080.0
1049,Garage,5,5,5,4100.0
1052,"Garage, Garage - Detached, Covered",3,3,3,2143.0
1053,"Garage Door Opener, Tandem, On Site, Driveway",1,1,1,989.0
1054,Garage - Attached,5,5,5,3549.0
1055,Open,3,2,2,1270.0
1056,Garage - Attached,4,2,2,1758.0
1057,"Assigned, Community Structure, Controlled Entrance, Covered, Garage Door Opener",3,4,3,3025.0
1059,"Community Structure, Controlled Entrance, Parking Space, Tandem",2,2,1,1144.0
1060,0 spaces,3,3,2,2045.0
1061,"Driveway, Garage, Gated",4,2,2,2249.0
1062,"Driveway Level, Garage",1,1,1,709.0
1063,"Garage, Garage - Detached, Covered",3,2,1,1558.0
1064,Covered,3,2,2,1536.0
1065,"Garage, Carport, Garage - Attached, On-street, Covered",4,3,3,1618.0
1066,"Assigned, Community Structure, Controlled Entrance, Gated",2,2,2,1157.0
1067,Garage,3,1,1,972.0
1068,"Garage, Interior Access",3,2,2,1900.0
1069,"Carport, Covered, Garage",2,2,2,1140.0
1070,"Garage - Two Door, Parking Space",2,1,1,864.0
1071,0 spaces,3,1,1,1045.0
1072,"Garage, Garage - Attached, Covered",3,3,3,1651.0
1073,Covered,2,2,2,944.0
1074,"Garage, Garage - Attached, Covered",3,2,2,1740.0
1076,"Direct Access, Garage, Garage Faces Front, Guest, Off Site, On Street",4,3,2,1871.0
1077,"Carport, Garage",3,1,1,1274.0
1078,Garage - Two Door,3,2,2,1706.0
1079,"Garage, Garage - Attached",3,1,2,1170.0
1080,Covered,2,0,2,1908.0
1082,"Garage, Garage - Detached, Off-street, Covered",3,2,2,1580.0
1083,Carport,1,1,2,676.0
1086,Garage - Two Door,2,2,2,1541.0
1087,Covered,4,4,2,2211.0
1088,"Garage, Garage - Attached, Covered",4,3,3,2223.0
1089,"Garage - Attached, Covered",3,2,2,1250.0
1090,Driveway Down Slope From Street,1,1,1,1370.0
1091,"Attached, Detached, Interior Access, On Site (Single Family Only), Driveway",3,2,2,1510.0
1092,"Assigned, Tandem",2,2,1,916.0
1094,"Garage, Garage - Attached, Covered",3,2,1,1529.0
1096,"Carport, Garage - Attached",3,3,2,2360.0
1099,"Garage, Garage - Attached, Covered",2,3,2,2305.0
1100,"Garage, Garage - Attached, Covered",4,2,2,1688.0
1101,"Attached, Interior Access, Side By Side, Side by Side, On Site",2,2,2,1955.0
1102,"Garage, Garage - Attached, Covered",3,1,1,1180.0
1103,Missing,3,2,2,5774.587090597377
1104,Garage,2,2,2,894.0
1105,"Enclosed, Interior Access, Side By Side, Side by Side, On Site - Lease Available (Condo Only)",1,1,1,533.0
1106,"Garage, Garage - Attached",3,1,1,1156.0
1107,"Community Structure, Garage - Two Door",2,3,2,1586.0
1109,Garage - Detached,2,2,2,1236.0
1110,"Garage, Garage - Attached, Covered",3,1,1,1224.0
1112,"Garage, Garage - Attached, Covered",5,5,5,2998.0
1113,Side By Side,2,2,2,1379.0
1114,"Garage, Garage - Attached, Covered",5,3,3,1872.0
1115,Community Structure,1,1,1,792.0
1116,0 spaces,2,2,2,1242.0
1119,"Attached, Garage Door Opener, Guest, Interior Access, On Site (Single Family Only)",5,4,4,5774.587090597377
1121,"Garage, Garage - Attached, Covered",4,2,2,1265.0
1122,Garage - Attached,1,1,1,733.0
1123,Garage,4,3,3,2050.0
1125,"Garage - Single Door, On Site, Permit Required, Open",3,2,2,1583.0
1126,Missing,4,4,2,4700.0
1128,"Garage, Garage - Attached, Covered",2,1,1,876.0
1129,"Carport, Covered",3,2,2,1502.0
1130,"Detached Carport, Driveway, Garage",3,2,2,1900.0
1132,"Garage, Garage - Attached, Covered",3,2,1,1164.0
1134,"Attached, Enclosed, Garage Door Opener, Interior Access, Side By Side, Side by Side, On Site - Mapped (Condo Only), Driveway",3,2,2,1758.0
1135,Covered,10,7,2,3224.0
1136,"Side By Side, Side by Side",2,2,1,5774.587090597377
1137,0 spaces,1,1,1,706.0
1138,"Garage, Garage - Attached, Covered",3,2,2,1070.0
1139,0 spaces,1,1,1,1370.0
1141,"Direct Access, Garage - Two Door",3,4,3,2907.0
