Housing_Id,elementary_school_score,elementary_school_distance,middle_school_score,middle_school_distance,high_school_score,high_school_disctance
786,3,0.4,5,1.6915926468195905,7,0.3
787,2,0.8,3,0.8,3,1.0
788,3,0.2,4,0.7,4,0.9
789,4,0.2,5,1.6915926468195905,3,0.6
791,7,0.6,5,1.6915926468195905,6,1.4
792,9,0.3,5,1.6915926468195905,6,1.8
793,4,0.4,5,1.6915926468195905,5,1.7
795,5,1.2,3,3.1,2,0.7
796,3,0.2,3,0.7,4,1.1
797,5,1.1524111764292648,4,0.4,4,0.7
798,6,0.3,5,1.1,6,0.6
799,5,1.1524111764292648,5,1.6915926468195905,2,1.5
800,5,1.1524111764292648,5,1.6915926468195905,7,4.3
801,6,0.5,5,1.6915926468195905,6,2.4103657099769076
802,9,0.7,5,1.6915926468195905,6,1.6
803,3,0.3,4,0.7,4,0.6
805,9,0.9,9,1.4,10,1.9
806,2,0.2,3,0.5,5,0.3
807,1,0.2,5,1.6915926468195905,8,20.9
808,9,0.4,7,0.5,8,0.6
809,3,0.9,5,1.6915926468195905,7,0.7
810,6,0.5,5,1.6915926468195905,7,2.4
811,5,0.3,5,1.6915926468195905,3,0.5
813,3,0.3,5,1.6915926468195905,7,0.5
814,8,0.3,7,0.6,9,0.9
815,8,1.7,5,1.8,8,1.7
817,6,1.2,5,1.6915926468195905,6,2.0
818,6,0.4,2,2.7,2,1.5
820,4,0.7,5,0.3,7,0.8
821,4,1.2,5,1.6915926468195905,4,17.2
822,5,0.4,5,1.6915926468195905,7,0.7
823,3,0.2,3,0.7,4,1.1
825,8,0.6,7,0.4,5,2.1
827,7,0.4,5,1.6915926468195905,3,0.8
828,3,0.2,2,1.2,6,2.4103657099769076
830,4,0.2,3,0.9,4,1.1
831,4,9.9,5,1.6915926468195905,6,15.1
832,5,0.6,4,1.5,5,2.5
833,5,1.1524111764292648,5,1.6915926468195905,7,2.6
834,5,1.0,3,2.5,6,2.4103657099769076
835,4,0.4,3,3.8,6,1.0
837,6,0.4,5,1.6915926468195905,6,1.6
838,2,0.6,3,0.6,6,2.4103657099769076
839,4,0.4,3,1.2,7,3.3
841,5,0.7,5,1.6915926468195905,4,0.8
843,5,0.3,5,1.6915926468195905,5,0.6
844,4,0.9,5,1.6915926468195905,5,0.3
846,2,0.8,9,1.6,8,1.1
847,7,0.8,6,0.9,7,0.5
848,6,0.3,5,1.6915926468195905,6,2.4103657099769076
849,6,0.5,5,1.6915926468195905,7,0.7
850,8,0.5,6,0.6,6,2.4103657099769076
851,8,0.2,5,1.6915926468195905,6,2.4103657099769076
852,6,0.5,5,1.9,5,0.3
855,9,0.3,3,3.3,7,1.8
857,4,7.8,5,1.6915926468195905,2,7.8
858,9,0.5,5,1.6915926468195905,6,2.4103657099769076
859,5,1.1524111764292648,5,1.6915926468195905,2,0.6
860,6,0.1,5,1.6915926468195905,6,2.4103657099769076
862,6,0.3,5,1.6915926468195905,7,0.2
863,4,0.2,5,1.6915926468195905,3,0.3
864,9,0.3,7,0.4,8,0.4
866,9,0.7,5,1.6915926468195905,6,1.6
867,9,0.6,9,1.0,10,0.6
868,6,2.5,5,1.6915926468195905,10,17.1
869,9,0.4,5,1.6915926468195905,6,5.1
871,7,0.9,6,4.2,7,1.9
873,8,0.6,6,0.5,8,0.3
874,7,0.3,3,1.2,7,0.9
876,5,1.1,3,3.0,2,0.5
877,8,0.3,6,1.4,8,1.5
878,9,0.1,6,0.5,8,0.3
880,2,0.3,2,1.6,6,2.4103657099769076
881,7,0.3,9,1.0,7,0.8
883,2,0.5,6,1.6,8,1.9
884,6,0.8,6,1.0,7,0.8
885,4,1.2,6,1.4,10,1.1
886,4,0.2,5,1.6915926468195905,4,0.7
888,4,0.2,3,0.9,4,0.8
889,9,2.6,5,1.6915926468195905,6,2.1
891,4,0.4,4,1.3,3,0.4
892,9,1.3,7,1.6,6,1.1
894,9,0.9,5,1.6915926468195905,6,2.9
895,3,0.4,3,1.1,4,0.6
896,8,0.3,3,1.0,6,1.1
897,9,0.3,3,3.3,7,1.8
898,9,1.3,5,1.6915926468195905,6,3.2
899,3,0.1,5,1.6915926468195905,5,4.6
900,6,0.2,5,1.6915926468195905,3,0.9
901,5,1.1524111764292648,8,0.2,7,2.8
902,5,0.2,5,1.6915926468195905,3,1.3
904,8,0.7,7,1.0,7,2.2
905,8,0.1,5,1.6915926468195905,3,0.5
907,5,1.1524111764292648,5,1.6915926468195905,6,4.5
908,6,0.4,7,1.7,4,1.5
909,6,0.2,5,1.6915926468195905,7,0.5
910,7,0.1,3,1.3,7,1.1
911,1,0.5,5,1.6915926468195905,6,1.4
912,6,0.4,3,0.4,5,0.1
914,5,1.0,5,1.6915926468195905,6,2.4103657099769076
915,4,0.3,3,1.0,6,0.3
916,2,0.8,9,1.5,7,1.1
917,8,1.1,5,1.6915926468195905,7,1.7
919,4,0.3,6,0.4,7,0.9
920,4,0.3,4,1.3,5,0.4
921,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
922,9,0.6,5,1.6915926468195905,6,2.4103657099769076
923,5,2.4,6,3.4,7,2.4
924,2,0.2,6,0.8,5,1.2
927,7,0.5,5,1.6915926468195905,7,0.6
928,2,0.3,6,0.2,9,0.2
930,7,0.9,9,1.0,9,1.0
931,5,0.2,5,1.6915926468195905,3,0.9
932,6,0.2,5,1.6915926468195905,8,2.0
933,8,0.2,9,0.7,7,0.3
934,7,0.8,6,0.2,8,0.9
935,7,0.3,4,0.5,3,0.6
936,4,0.2,3,0.4,7,2.3
937,5,5.2,5,1.6915926468195905,7,14.9
940,4,8.2,5,1.6915926468195905,6,17.4
941,5,0.5,5,1.6915926468195905,7,1.4
942,8,0.9,6,1.3,8,0.6
943,5,1.2,3,3.1,2,0.7
944,8,0.6,6,0.5,8,0.3
946,6,0.4,5,1.6915926468195905,7,1.9
947,3,0.3,2,1.0,6,2.1
948,2,0.2,2,0.6,6,2.4103657099769076
949,8,0.5,6,0.2,10,1.3
951,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
952,5,1.9,5,1.6915926468195905,4,1.5
953,6,0.4,5,0.5,7,1.0
956,8,0.6,8,0.4,9,1.7
957,9,0.7,3,3.5,7,2.4
959,6,0.9,3,1.6,6,1.9
960,5,1.1524111764292648,5,1.6915926468195905,2,0.7
961,7,3.5,5,1.6915926468195905,4,2.9
962,2,0.8,3,0.8,3,1.0
963,5,0.3,5,1.6915926468195905,6,0.9
966,2,0.6,5,1.6915926468195905,6,2.4103657099769076
968,8,0.5,9,0.4,7,0.8
971,9,0.4,8,1.6,8,2.2
972,9,0.1,6,1.3,8,0.7
973,5,0.4,5,0.7,3,1.3
976,9,0.2,6,0.3,6,2.4103657099769076
978,4,0.1,5,1.6915926468195905,5,0.2
979,7,0.5,6,1.1,8,0.9
980,5,1.1,3,3.0,2,0.5
982,5,0.2,5,1.0,6,2.4103657099769076
984,2,0.7,5,1.6915926468195905,4,1.2
985,2,0.3,5,1.6915926468195905,7,0.3
986,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
987,2,2.7,5,1.6915926468195905,5,3.0
988,6,0.3,2,0.8,6,2.4103657099769076
991,6,1.9,4,1.2,6,0.1
992,2,1.1,5,1.0,6,0.8
993,5,1.1524111764292648,2,0.9,6,2.4103657099769076
994,5,0.7,4,0.2,7,0.1
995,5,0.4,5,1.6915926468195905,3,1.3
996,5,1.7,3,3.5,2,1.0
997,7,0.6,5,1.6915926468195905,3,0.6
998,2,0.1,3,0.6,3,0.9
999,4,0.5,5,1.6915926468195905,6,2.4103657099769076
1000,2,0.7,5,1.6915926468195905,7,1.6
1002,6,1.3,5,1.6915926468195905,5,2.0
1003,6,0.9,3,0.8,3,0.8
1004,5,1.1524111764292648,5,1.6915926468195905,5,0.4
1005,5,0.3,4,1.1,4,0.4
1007,6,0.2,5,1.6915926468195905,3,0.9
1008,8,0.5,9,0.4,7,0.8
1010,9,1.4,5,1.6915926468195905,6,3.3
1012,3,0.4,5,1.6915926468195905,4,0.3
1014,3,0.4,2,0.9,2,1.5
1015,5,0.2,4,0.4,3,1.9
1016,4,0.4,5,0.5,4,0.9
1018,7,0.2,5,1.6915926468195905,3,1.3
1019,6,0.9,5,0.4,6,2.1
1020,5,0.9,5,1.6915926468195905,7,1.9
1021,9,0.7,5,1.6915926468195905,6,1.7
1022,5,6.2,6,9.3,5,6.4
1026,5,0.3,3,0.6,3,0.9
1027,3,0.2,4,0.7,4,0.9
1028,7,1.4,5,1.6915926468195905,6,0.5
1029,2,1.1,3,0.9,6,0.9
1030,9,0.9,7,1.1,8,1.4
1031,4,0.2,5,1.3,6,1.5
1032,6,0.3,7,1.4,9,1.2
1033,5,0.6,3,1.0,3,0.3
1034,6,0.5,2,0.8,6,2.1
1035,5,0.6,4,0.3,7,0.3
1036,6,3.7,5,0.9,7,4.3
1037,7,0.3,8,1.8,8,0.5
1038,4,0.6,7,0.4,6,2.6
1040,4,0.7,3,0.8,5,0.8
1041,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
1043,6,0.4,5,1.6915926468195905,7,2.4
1044,7,0.7,7,2.0,9,1.8
1045,8,0.5,9,0.4,7,0.8
1046,9,0.2,7,0.8,7,0.6
1049,9,0.2,5,1.6915926468195905,6,2.3
1052,5,1.1524111764292648,8,0.4,7,2.4
1053,2,0.2,9,1.0,7,0.5
1054,9,0.3,5,1.6915926468195905,6,2.4103657099769076
1055,3,0.4,2,1.1,6,2.3
1056,2,0.3,5,1.6915926468195905,6,2.4103657099769076
1057,8,0.7,5,1.6915926468195905,9,1.5
1059,5,0.1,5,1.6915926468195905,6,0.2
1060,2,0.3,5,1.6915926468195905,7,0.5
1061,9,0.2,5,1.6915926468195905,6,2.1
1062,3,0.5,5,1.6915926468195905,3,0.4
1063,4,0.2,4,0.6,6,0.9
1064,4,1.9,5,1.6915926468195905,5,17.0
1065,8,0.4,6,2.2,6,1.3
1066,5,0.3,2,0.6,6,1.7
1067,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
1068,4,0.1,5,1.6915926468195905,7,0.5
1069,8,0.9,6,1.7,8,0.9
1070,5,0.6,5,1.6915926468195905,4,1.4
1071,5,1.1524111764292648,5,1.6915926468195905,6,1.2
1072,5,1.1524111764292648,5,1.6915926468195905,6,3.5
1073,6,0.2,5,1.6915926468195905,6,2.4103657099769076
1074,9,0.3,9,6.5,10,0.7
1076,3,0.6,4,0.4,2,0.8
1077,3,0.3,2,0.1,3,1.6
1078,3,0.2,2,1.1,6,2.4103657099769076
1079,3,0.6,6,1.3,7,1.7
1080,3,0.4,2,0.4,2,0.2
1082,6,0.6,4,0.3,5,0.7
1083,6,0.5,7,0.8,9,1.8
1086,4,0.5,5,0.8,4,1.2
1087,2,1.0,3,0.4,7,1.1
1088,4,0.3,5,3.7,6,3.6
1089,3,1.8,2,3.8,4,4.4
1090,5,1.1524111764292648,6,1.4,3,1.4
1091,3,0.2,6,1.1,8,1.4
1092,9,0.6,7,0.7,8,0.7
1094,5,0.3,5,1.6915926468195905,5,1.0
1096,5,1.1524111764292648,8,0.3,7,2.4
1099,9,1.4,8,2.2,8,4.5
1100,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
1101,6,0.3,6,0.7,8,0.9
1102,3,8.3,5,1.6915926468195905,7,7.8
1103,2,0.1,4,0.0,3,0.2
1104,9,1.2,7,1.6,6,1.3
1105,4,0.5,8,4.3,2,0.9
1106,4,0.4,6,1.7,8,2.2
1107,5,1.1524111764292648,7,1.4,6,0.8
1109,5,6.1,5,1.6915926468195905,7,18.5
1110,3,0.3,4,0.7,5,2.0
1112,6,0.4,6,0.4,7,0.7
1113,9,0.8,3,2.3,7,1.1
1114,4,0.3,5,1.2,6,1.5
1115,4,0.4,3,1.1,6,0.5
1116,4,10.4,5,1.6915926468195905,8,10.2
1119,8,0.7,6,0.3,6,2.4103657099769076
1121,3,0.2,5,1.6915926468195905,5,1.8
1122,4,0.7,6,0.7,7,2.5
1123,8,0.4,7,0.3,7,1.6
1125,6,0.2,2,2.3,2,1.1
1126,8,0.4,7,0.5,7,1.0
1128,2,0.1,5,1.6915926468195905,5,0.6
1129,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
1130,9,0.3,5,1.6915926468195905,6,2.3
1132,3,0.1,3,1.1,4,0.7
1134,9,0.2,6,0.5,8,0.3
1135,3,0.4,2,0.4,2,0.2
1136,9,0.3,8,0.3,7,0.3
1137,4,0.2,5,1.6915926468195905,6,0.9
1138,6,0.1,3,0.4,4,0.8
1139,5,1.1524111764292648,6,1.4,3,1.4
1141,9,2.0,5,1.6915926468195905,6,4.2
1142,9,0.4,9,0.6,9,2.3
1143,4,8.0,3,0.5,6,2.4103657099769076
1144,6,0.1,3,1.0,7,2.8
1145,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
1146,8,1.4,7,1.9,8,2.0
1147,5,1.1524111764292648,3,1.2,3,1.3
1148,4,0.5,5,1.6915926468195905,6,2.4103657099769076
1152,6,0.2,2,0.9,6,1.1
1153,4,0.1,5,2.8,6,3.5
1154,6,1.0,6,2.3,6,1.1
1155,6,1.9,5,6.4,8,6.6
1156,5,0.4,5,1.0,3,1.1
1159,5,5.6,6,8.9,5,5.7
1160,7,0.7,3,1.7,7,0.9
1162,1,0.8,4,1.2,2,0.2
1163,8,0.3,5,1.6915926468195905,9,1.4
1164,6,9.1,5,1.6915926468195905,5,13.4
1166,7,2.0,5,1.6915926468195905,4,6.3
1167,7,1.0,7,2.2,6,1.7
1168,9,0.2,5,1.6915926468195905,6,4.5
1171,2,0.4,5,0.5,4,1.2
1175,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
1176,6,0.4,5,1.6915926468195905,7,2.4
1178,4,0.9,7,2.5,7,2.0
1179,3,1.0,5,1.6915926468195905,7,0.7
1180,5,1.1524111764292648,3,0.0,6,2.4103657099769076
1181,2,0.6,7,1.1,7,1.6
1182,3,0.2,4,1.2,3,0.5
1183,7,0.2,3,0.7,6,2.4103657099769076
1184,4,0.6,3,2.1,7,0.8
1186,5,1.1524111764292648,5,1.6915926468195905,2,0.8
1187,7,1.3,5,1.6915926468195905,4,5.2
1188,8,0.8,8,2.0,3,0.4
1189,9,1.2,9,7.1,10,1.2
1190,3,0.4,4,1.2,2,1.4
1191,7,0.7,6,0.8,7,0.5
1192,3,0.3,5,1.6915926468195905,7,0.4
1193,8,0.3,7,1.0,5,1.3
1194,7,1.2,3,2.3,7,1.4
1195,5,0.4,4,1.6,2,0.6
1196,2,0.3,5,0.7,9,1.3
1197,7,0.3,5,1.6915926468195905,3,1.0
1198,8,0.2,9,1.1,9,1.0
1199,3,0.4,5,1.6915926468195905,3,0.3
1200,7,0.5,3,0.8,6,1.1
1201,7,1.9,6,2.1,7,4.7
1202,6,1.6,5,3.1,8,3.2
1203,9,1.2,5,1.6915926468195905,6,4.9
1204,9,0.6,3,2.5,7,1.2
1205,7,0.2,9,0.5,8,1.4
1206,9,0.6,3,3.5,7,2.2
1207,6,0.6,6,1.4,6,1.6
1208,8,0.4,3,5.9,4,6.0
1209,1,0.7,4,1.1,2,0.3
1212,4,0.1,5,1.6915926468195905,8,2.9
1213,7,1.1,6,1.1,7,0.5
1214,4,0.8,3,0.6,6,0.9
1215,5,1.1524111764292648,5,1.6915926468195905,6,10.2
1216,4,0.5,3,0.3,5,0.5
1218,3,0.2,3,0.8,2,1.5
1220,3,1.0,4,0.8,3,0.6
1222,3,9.2,5,1.6915926468195905,5,10.9
1224,6,0.3,5,0.2,7,0.5
1225,6,1.2,7,2.5,5,2.1
1226,6,0.4,5,1.6915926468195905,7,2.4
1227,4,3.8,5,1.6915926468195905,5,9.9
1228,4,0.4,3,0.6,7,2.1
1229,9,2.1,5,1.6915926468195905,6,3.9
1231,7,0.7,7,1.8,9,0.8
1232,5,2.0,5,1.6915926468195905,4,1.6
1233,6,0.1,6,0.9,8,1.7
1234,9,2.4,9,1.5,10,2.2
1236,8,0.2,5,1.6915926468195905,9,2.2
1237,3,4.2,3,3.5,3,5.7
1239,4,0.6,4,0.9,5,1.3
1241,9,0.2,5,1.6915926468195905,6,2.0
1242,9,0.7,5,1.6915926468195905,6,2.5
1244,3,0.2,5,1.6915926468195905,5,1.5
1245,5,1.1524111764292648,4,0.7,4,0.3
1246,3,0.6,6,1.1,8,1.6
1247,5,0.5,5,0.4,7,0.3
1248,7,0.7,7,0.7,9,0.3
1251,5,0.7,5,1.6915926468195905,6,0.3
1253,5,1.1524111764292648,5,1.6915926468195905,2,1.0
1254,5,1.1524111764292648,5,1.6915926468195905,8,2.5
1255,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
1256,3,0.4,4,0.7,3,0.6
1257,4,0.1,5,0.3,6,2.4103657099769076
1258,5,1.1524111764292648,5,1.6915926468195905,2,3.1
1262,7,0.6,3,0.3,6,2.4103657099769076
1263,4,0.2,5,1.6915926468195905,8,1.6
1265,7,1.0,6,0.7,8,1.1
1266,9,0.2,3,3.0,7,1.6
1269,7,0.2,6,1.0,10,1.5
1270,3,0.5,3,0.5,3,1.1
1272,4,0.7,4,2.0,3,0.9
1274,3,0.4,5,1.6915926468195905,3,0.5
1275,2,0.3,3,0.5,5,0.5
1277,9,0.4,6,0.5,8,0.9
1279,5,0.5,3,0.5,3,1.1
1281,3,0.3,5,1.6915926468195905,6,2.4103657099769076
1282,9,0.7,3,2.6,7,1.7
1284,5,1.1524111764292648,5,1.6915926468195905,6,4.1
1286,2,0.1,3,0.9,6,2.4103657099769076
1288,4,0.2,4,1.2,6,2.4103657099769076
1289,3,0.5,4,0.3,3,0.2
1291,6,0.4,5,1.6915926468195905,6,2.6
1292,7,0.4,5,1.6915926468195905,3,0.8
1296,1,0.2,4,1.8,2,0.9
1297,5,1.1524111764292648,5,1.6915926468195905,2,2.3
1298,3,0.2,2,0.5,2,1.0
1299,4,0.3,3,1.1,6,0.6
1301,4,8.3,3,0.4,6,2.4103657099769076
1303,7,0.3,5,1.6915926468195905,4,6.6
1304,4,14.5,5,1.6915926468195905,5,17.7
1305,7,0.1,6,1.2,8,0.9
1307,5,0.4,5,1.6915926468195905,6,2.4103657099769076
1309,3,0.2,7,0.4,6,1.4
1310,3,0.6,3,1.2,4,0.9
1313,9,0.3,8,0.5,7,1.5
1314,5,0.5,7,1.3,8,1.2
1316,9,0.3,8,0.5,7,0.8
1317,3,0.3,2,1.2,6,2.4103657099769076
1319,9,1.7,5,1.6915926468195905,6,5.5
1320,7,0.5,6,0.5,7,0.7
1321,5,0.4,5,1.6915926468195905,4,1.6
1322,7,0.6,7,0.8,4,0.5
1323,4,0.1,3,0.2,4,0.8
1325,8,0.8,5,1.6,6,0.4
1326,2,0.1,3,0.4,6,2.4103657099769076
1327,4,0.2,3,0.6,3,1.3
1328,6,0.2,5,1.6915926468195905,6,2.4103657099769076
1329,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
1330,6,0.4,4,0.4,5,0.8
1331,9,0.5,5,1.6915926468195905,6,2.4
1332,9,1.9,5,1.6915926468195905,6,3.5
1333,2,0.4,5,1.6915926468195905,5,0.5
1334,5,2.1,6,0.6,7,2.1
1335,6,0.2,5,1.6915926468195905,2,0.3
1336,7,0.2,5,0.7,3,0.3
1337,5,6.2,6,9.3,5,6.3
1338,3,1.5,5,1.6915926468195905,5,14.6
1339,3,1.6,5,1.6915926468195905,5,4.1
1341,5,1.2,3,2.6,6,2.4103657099769076
1344,4,0.3,3,0.7,4,1.1
1345,9,0.7,8,1.2,7,1.1
1346,4,1.1,5,1.6915926468195905,6,6.2
1347,7,1.3,6,1.4,8,2.9
1348,3,0.2,3,1.2,4,0.9
1349,4,0.9,7,2.2,7,2.3
1350,5,0.3,3,1.3,4,0.7
1352,4,1.0,3,0.6,7,3.3
1354,8,0.3,7,0.4,9,2.9
1355,8,1.3,5,1.6915926468195905,9,2.4
1356,7,0.9,5,1.6915926468195905,4,6.8
1358,2,0.3,5,1.6915926468195905,6,2.4103657099769076
1359,7,0.7,3,0.3,3,0.8
1362,9,0.3,7,0.8,6,2.1
1364,9,0.3,5,1.6915926468195905,6,2.2
1366,2,0.7,2,1.2,6,2.4103657099769076
1367,6,0.6,5,5.1,8,5.2
1369,6,1.3,6,0.8,7,1.0
1371,5,0.3,1,1.2,6,2.4103657099769076
1375,7,1.3,5,1.6915926468195905,4,6.6
1376,5,0.0,5,1.6915926468195905,7,1.2
1377,3,0.2,7,0.4,6,1.4
1378,5,1.2,6,1.6,7,1.3
1379,3,0.3,4,0.4,4,1.5
1380,7,1.2,7,2.8,9,2.6
1381,5,0.0,3,1.2,2,0.5
1382,6,0.6,5,1.6915926468195905,6,2.4
1384,8,0.3,6,0.1,8,0.9
1385,4,0.2,5,1.6915926468195905,3,1.5
1388,2,0.2,3,0.6,6,2.4103657099769076
1389,4,0.1,2,0.3,3,0.5
1390,1,3.8,5,1.6915926468195905,8,20.8
1391,3,0.4,4,0.3,5,0.7
1392,9,0.3,8,1.0,9,1.2
1393,9,0.5,5,1.6915926468195905,6,1.8
1394,4,0.2,4,0.7,7,0.6
1395,3,0.3,1,1.5,2,0.6
1396,8,0.4,8,0.8,9,0.9
1399,5,1.1524111764292648,3,0.7,6,2.4103657099769076
1400,6,0.3,3,1.2,7,2.9
1401,5,0.7,5,1.6915926468195905,4,0.9
1402,6,0.5,2,1.0,3,2.5
1403,4,0.3,5,1.2,4,1.2
1404,6,0.2,3,1.1,7,2.9
1405,3,0.6,5,1.6915926468195905,7,0.9
1406,3,0.3,3,0.4,6,2.4103657099769076
1407,6,10.0,5,1.6915926468195905,10,18.9
1408,4,0.6,4,1.8,3,0.7
1409,8,1.0,3,2.6,7,2.5
1411,9,1.3,5,1.6915926468195905,6,3.2
1412,4,8.1,3,0.5,6,2.4103657099769076
1414,8,0.2,5,1.6915926468195905,9,1.8
1416,3,0.4,5,1.6915926468195905,4,0.3
1417,3,0.2,3,0.8,4,0.5
1418,8,0.4,7,0.4,5,1.8
1419,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
1420,6,0.5,7,0.3,8,2.3
1422,5,1.1524111764292648,5,1.6915926468195905,5,0.5
1424,8,0.4,7,0.9,9,1.4
1425,5,0.2,3,0.8,7,2.7
1426,9,0.4,8,0.9,7,1.6
1428,8,0.3,5,1.6915926468195905,8,0.7
1431,3,0.1,5,0.9,7,3.4
1432,2,0.4,7,0.9,4,0.8
1433,5,0.9,5,1.6915926468195905,7,2.0
1435,3,0.4,2,0.8,8,0.5
1437,4,0.0,2,0.6,2,0.5
1438,3,1.2,5,1.6915926468195905,7,0.9
1440,3,0.2,4,0.2,6,2.4103657099769076
1441,2,0.9,9,1.5,7,1.2
1443,9,0.6,7,0.7,8,0.7
1444,9,1.0,5,1.6915926468195905,6,4.7
1445,4,0.4,3,0.6,4,1.1
1446,5,1.0,8,18.5,2,17.0
1447,3,0.2,2,0.8,6,1.8
1448,8,0.2,7,0.9,8,0.9
1449,7,0.5,3,1.6,7,1.5
1450,9,2.1,7,3.1,8,4.4
1451,8,0.7,9,0.8,10,6.7
1452,3,0.6,5,1.6,6,1.6
1453,3,0.3,5,1.6915926468195905,7,0.3
1457,6,0.6,7,0.9,8,0.8
1458,5,0.3,5,1.6915926468195905,6,2.4103657099769076
1459,5,0.7,4,1.6,5,2.6
1460,6,0.9,3,0.8,3,0.8
1461,6,0.1,3,0.8,7,2.6
1462,5,0.5,5,1.6915926468195905,6,2.4103657099769076
1463,7,0.8,5,1.6915926468195905,7,0.8
1464,5,0.8,4,1.8,5,2.7
1465,7,0.1,5,1.6915926468195905,3,1.4
1466,4,0.2,3,0.8,4,1.1
1467,8,0.5,7,0.2,7,0.6
1468,4,0.7,5,1.6915926468195905,6,2.4103657099769076
1469,9,0.3,3,2.9,7,1.6
1470,5,1.2,5,1.4,6,1.4
1471,3,0.3,5,1.6915926468195905,3,0.6
1472,7,0.2,8,3.0,3,0.8
1473,4,0.1,6,0.8,9,1.3
1475,4,0.3,3,0.5,6,2.4103657099769076
1478,5,1.5,3,2.2,6,1.5
1479,5,0.1,6,1.1,8,1.0
1480,9,0.5,7,0.6,8,0.6
1482,6,0.9,5,1.6915926468195905,3,0.8
1483,7,0.7,7,1.9,9,3.0
1484,6,0.1,6,0.8,8,0.3
1485,8,0.3,5,1.6915926468195905,9,1.8
1486,9,1.7,7,1.6,6,0.7
1487,5,0.2,2,0.3,6,1.8
1488,2,0.1,5,1.6915926468195905,6,2.4103657099769076
1489,9,0.6,7,0.8,6,1.4
1490,9,0.4,5,1.6915926468195905,7,0.4
1491,4,0.2,6,0.6,9,0.5
1492,6,0.8,5,5.3,8,5.5
1494,3,0.5,5,1.6915926468195905,5,1.6
1495,6,0.8,5,1.6915926468195905,2,3.9
1496,5,1.1524111764292648,4,0.7,4,0.5
1497,2,0.4,3,0.1,6,2.4103657099769076
1499,4,0.2,2,0.2,2,1.0
1500,9,3.0,5,1.6915926468195905,6,4.8
1501,9,0.7,3,2.5,7,1.2
1502,5,1.1524111764292648,5,1.6915926468195905,3,0.6
1504,3,5.3,5,1.6915926468195905,6,1.0
1505,7,0.2,8,8.3,8,7.6
1506,7,0.3,3,1.4,7,1.4
1507,4,0.3,5,1.6915926468195905,7,2.3
1510,3,0.2,5,1.6915926468195905,5,0.5
1511,8,0.9,6,0.4,8,0.7
1512,9,0.3,5,1.6915926468195905,7,1.7
1513,4,0.3,5,1.6915926468195905,5,1.9
1514,5,0.2,4,0.3,3,1.7
1515,5,0.2,5,1.6915926468195905,3,1.1
1516,4,0.3,6,0.7,8,1.5
1517,9,0.6,9,7.4,10,1.2
1518,7,0.6,6,0.3,8,0.8
1519,7,0.3,8,3.3,7,0.8
1520,4,0.4,5,1.6915926468195905,6,1.7
1521,5,2.4,5,1.6915926468195905,4,1.5
1522,7,0.3,7,0.4,4,4.0
1523,4,4.9,5,1.6915926468195905,7,4.8
1524,8,0.3,9,0.6,7,1.4
1525,8,0.3,7,1.1,7,4.2
1526,4,0.5,3,0.2,6,7.0
1527,7,0.6,5,0.3,3,0.9
1528,7,0.7,6,0.8,7,1.3
1530,7,0.5,4,0.7,6,0.4
1531,5,0.6,5,1.1,6,1.2
1532,5,1.4,4,1.2,7,0.9
1533,8,0.8,8,0.3,7,0.2
1534,3,0.6,2,1.0,2,1.2
1536,5,1.1524111764292648,8,0.2,7,2.8
1537,5,0.4,3,0.9,6,2.4103657099769076
1538,6,0.2,5,0.3,7,0.5
1539,6,0.1,6,0.9,8,1.7
1541,6,0.5,3,1.3,4,0.3
1543,5,0.3,3,0.4,3,1.0
1544,3,0.1,5,1.6915926468195905,5,1.6
1546,8,0.3,7,0.4,7,2.0
1547,8,0.4,7,0.5,7,0.8
1548,5,1.1524111764292648,8,0.4,7,2.4
1549,3,0.4,2,1.2,2,1.3
1550,9,0.7,5,1.6915926468195905,8,0.9
1551,9,0.3,6,0.6,8,0.2
1553,5,1.1524111764292648,6,7.5,7,7.3
1554,7,0.4,6,0.7,2,0.6
1555,8,0.8,3,2.5,6,1.9
1556,7,0.5,4,0.7,6,0.4
1557,9,0.5,7,0.6,8,0.6
1558,4,0.3,5,1.6915926468195905,3,0.6
1559,8,0.6,8,2.7,7,1.6
1561,6,0.2,3,1.6,7,3.8
1562,9,2.3,5,1.6915926468195905,6,3.8
1563,5,1.5,3,2.2,6,2.4103657099769076
1564,6,0.2,5,1.6915926468195905,7,1.1
1565,3,0.4,3,1.1,4,0.9
1566,6,2.1,5,6.5,8,6.7
1567,5,1.1524111764292648,4,4.4,5,1.1
1568,7,0.5,4,0.7,6,0.4
1569,9,0.5,5,1.6915926468195905,8,1.6
1570,5,1.1524111764292648,7,1.7,6,1.2
